DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.a,                      Region I,10,Region I,244,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.b,                      Cordillera Administrative Region,11,Cordillera Administrative Region,526,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.c,                      Region II,20,Region II,834,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.d,                      Region III,30,Region III,1445,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.e,                      Region IV,40,Region IV,2381,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.f,                      Region V,50,Region V,1205,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.g,                      Region VI,60,Region VI,704,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.h,                      Region VII,70,Region VII,738,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.i,                      Region VIII,80,Region VIII,763,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.j,                      Region IX,90,Region IX,501,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.k,                      Region X,100,Region X,1143,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.l,                      Region XI,110,Region XI,858,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.m,                      Region XII,120,Region XII,844,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.c.01.n,                      Region XIII,180,Region XIII,643,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d,            Land Acquisition and Distribution,140,Nationwide,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01,                  Regional Offices,140,Nationwide,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.a,                      Region I,10,Region I,10130,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.b,                      Cordillera Administrative Region,11,Cordillera Administrative Region,4294,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.c,                      Region II,20,Region II,6547,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.d,                      Region III,30,Region III,16866,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.e,                      Region IV,40,Region IV,14814,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.f,                      Region V,50,Region V,7014,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.g,                      Region VI,60,Region VI,13261,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.h,                      Region VII,70,Region VII,8342,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.i,                      Region VIII,80,Region VIII,8272,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.j,                      Region IX,90,Region IX,5555,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.k,                      Region X,100,Region X,3318,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.l,                      Region XI,110,Region XI,5411,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.m,                      Region XII,120,Region XII,5679,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.d.01.n,                      Region XIII,180,Region XIII,3427,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e,            Land Use Management and Land Development,140,Nationwide,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01,                  Regional Offices,140,Nationwide,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.a,                      Region I,10,Region I,221,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.b,                      Cordillera Administrative Region,11,Cordillera Administrative Region,514,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.c,                      Region II,20,Region II,532,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.d,                      Region III,30,Region III,773,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.e,                      Region IV,40,Region IV,300,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.f,                      Region V,50,Region V,300,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.g,                      Region VI,60,Region VI,334,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.h,                      Region VII,70,Region VII,341,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.i,                      Region VIII,80,Region VIII,332,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.j,                      Region IX,90,Region IX,306,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.k,                      Region X,100,Region X,318,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.l,                      Region XI,110,Region XI,270,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.m,                      Region XII,120,Region XII,652,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.e.01.n,                      Region XIII,180,Region XIII,48,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f,            Agrarian Reform Beneficiaries Development,140,Nationwide,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01,                  Regional Offices,140,Nationwide,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.a,                      Central Office,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.b,                      Region I,10,Region I,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.c,                      Cordillera Administrative Region,11,Cordillera Administrative Region,201,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.d,                      Region II,20,Region II,160,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.e,                      Region III,30,Region III,361,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.f,                      Region IV,40,Region IV,33,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.g,                      Region V,50,Region V,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.h,                      Region VI,60,Region VI,30,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.i,                      Region VII,70,Region VII,29,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.j,                      Region VIII,80,Region VIII,33,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.k,                      Region IX,90,Region IX,29,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.l,                      Region X,100,Region X,31,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.m,                      Region XI,110,Region XI,33,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.n,                      Region XII,120,Region XII,185,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.f.01.o,                      Region XIII,180,Region XIII,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,A.03.g,            For the Requirements of the Comprehensive Agrarian Reform Program,140,Nationwide,135651,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02,        Foreign Assisted Projects,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.a,            Mindanao Sustainable Settlement ARC Development Project (MINSSAD)-JBIC Loan No. PH - P222,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.a.$1,                  Peso Counterpart,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.a.$2,                  Loan Proceeds,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.b,            Northern Mindanao Community Initiatives and Resources Management Project (NMCIRMP)-IFAD 57,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.b.$1,                  Peso Counterpart,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.b.$2,                  Loan Proceeds,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.d,            Solar Power Technology Support Project to ARCS (SPOTS),0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.d.$1,                  Peso Counterpart,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.d.$2,                  Loan Proceeds,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.g,            Italian Agrarian Reform Community Development Program (IARCDP),0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.g.$1,                  Peso Counterpart,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.g.$2,                  Loan Proceeds,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.h,            Western Mindanao Community Initiatives Project (IFAD Loan No. 474-PHI),0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.h.$1,                  Peso Counterpart,0,CO,,,,
DAR,Department of Agrarian Reform,AGENCY,OSEC-DAR,Office of the Secretary,B.02.h.$2,                  Loan Proceeds,0,CO,,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01,        General Administration and Support,140,Nationwide,,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a,            General Administration and Support Services,140,Nationwide,,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01,                  General management and supervision including staff development,140,Nationwide,,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.a,                      Office of the Secretary,140,Nationwide,6112,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.b,                      Agricultural Statistics,140,Nationwide,769,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.c,                      Training of Extension Workers and Outside Clientele,140,Nationwide,1234,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.d,                      Coordination of Agricultural Research,140,Nationwide,681,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.e,"                      Development of the Livestock, Poultry and Dairy Industries",140,Nationwide,915,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.f,                      Development of the Plant Industry,140,Nationwide,1049,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.g,                      Water Management and Soil Conservation and Development,140,Nationwide,607,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.h,                      Agriculture and Fisheries Product Standards,140,Nationwide,129,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.i,                      Regional Field Offices,140,Nationwide,,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.i.01,                            Region I,10,Region I,1098,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.i.02,                            Cordillera Administrative Region,11,Cordillera Administrative Region,838,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.i.03,                            Region II,20,Region II,1347,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.i.04,                            Region III,30,Region III,1454,,,
DA,Department of Agriculture,AGENCY,OSEC-DA,Office of the Secretary,A.01.a.01.i.05,                            Region IV,40,Region IV,2370,,,
