year,month,day,hours,baclaran_northbound_out,edsa_southbound_out,edsa_northbound_out,libertad_southbound_out,libertad_northbound_out,gil_puyat_southbound_out,gil_puyat_northbound_out,vito_cruz_southbound_out,vito_cruz_northbound_out,quirouto_southbound_out,quirouto_northbound_out,pedro_gil_southbound_out,pedro_gil_northbound_out,un_avenue_southbound_out,un_avenue_northbound_out,central_southbound_out,central_northbound_out,carriedo_southbound_out,carriedo_northbound_out,doroteo_jose_southbound_out,doroteo_jose_northbound_out,bambang_southbound_out,bambang_northbound_out,tayuman_southbound_out,tayuman_northbound_out,blumentritt_southbound_out,blumentritt_northbound_out,abad_santos_southbound_out,abad_santos_northbound_out,r_papa_southbound_out,r_papa_northbound_out,5th_avenue_southbound_out,5th_avenue_northbound_out,monumento_southbound_out,monumento_northbound_out,balouttawak_southbound_out,balouttawak_northbound_out,roosevelt_southbound_out,roosevelt_northbound_out
2012,January,Sunday,3:00-4:00,2044,218,2597,227,262,465,984,133,483,133,420,288,704,636,343,216,286,958,1440,453,869,52,199,193,586,75,480,46,184,4,484,14,527,618,2980,0,376,0,1004
2012,January,Sunday,4:00-5:00,2243,263,2625,326,279,867,664,190,388,305,315,257,785,491,516,267,417,1254,1010,381,806,63,208,159,710,60,569,25,213,6,477,22,534,343,3691,0,425,0,1028
2012,January,Sunday,5:00-6:00,2333,141,2456,186,352,413,1141,65,557,160,365,391,708,651,662,204,398,1297,583,333,862,71,204,320,562,51,585,17,298,15,516,20,665,208,4197,0,428,0,1110
2012,January,Sunday,6:00-7:00,2100,47,2540,272,251,338,1261,79,540,131,305,420,748,355,970,317,460,808,646,355,735,67,168,164,774,75,652,41,255,15,480,26,655,546,4049,0,441,0,1133
2012,January,Sunday,7:00-8:00,1469,170,2292,76,345,371,1085,104,547,192,276,347,698,164,626,203,429,396,417,260,613,47,166,254,667,56,569,18,308,18,519,41,588,216,3303,0,416,0,1049
2012,January,Sunday,8:00-9:00,741,36,1649,219,136,356,773,95,380,100,247,179,741,135,647,153,299,283,293,173,534,69,171,126,665,23,595,7,316,15,515,42,561,61,918,0,394,0,961
2012,January,Sunday,9:00-10:00,260,3,0,3,0,14,0,49,0,31,0,228,0,147,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,358
2012,January,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Monday,5:00-6:00,5177,837,0,159,48,767,89,213,18,133,88,373,227,399,603,75,128,288,277,74,277,29,46,49,202,73,125,6,46,2,80,20,90,137,3888,0,92,0,141
2012,February,Monday,6:00-7:00,8334,2531,0,765,57,2657,168,866,220,481,303,963,517,1336,995,439,1110,589,634,473,695,98,156,291,335,44,408,17,133,7,200,19,339,95,7307,0,205,0,381
2012,February,Monday,7:00-8:00,2768,4559,0,1254,264,4503,653,2134,256,1430,323,1560,1254,3163,2103,885,1889,1622,997,729,1532,138,264,260,779,39,585,29,169,11,247,59,632,366,5252,0,384,0,883
2012,February,Monday,8:00-9:00,1062,3787,0,1429,53,3237,263,1840,315,1609,484,2202,936,3473,1721,622,2269,1248,1985,1151,1290,101,343,240,867,35,520,15,203,6,317,53,604,90,3201,0,415,0,956
2012,February,Monday,9:00-10:00,1094,3015,0,1007,102,2380,238,1477,256,1382,243,1766,1146,2501,1875,850,1624,1291,1451,583,1542,117,284,219,983,44,524,7,176,4,249,8,418,246,2397,0,284,0,814
2012,February,Monday,10:00-11:00,1052,2480,0,951,29,2196,269,1065,264,850,332,1445,631,1484,1543,786,1355,1773,964,695,1386,155,287,189,814,66,502,38,188,6,348,11,459,80,3716,0,253,0,784
2012,February,Monday,11:00-12:00,1117,2916,0,1000,56,2104,443,1298,198,888,249,1243,780,1064,1524,828,1238,1190,1285,817,1262,96,303,242,788,71,540,7,211,8,314,39,519,165,2875,0,346,0,1010
2012,February,Monday,12:00-1:00 PM,1112,2880,0,854,62,2294,155,1057,249,736,327,1477,732,1531,1068,804,1064,1064,1013,262,1763,68,317,342,662,15,586,29,253,9,404,21,536,236,5333,0,393,0,1029
2012,February,Monday,1:00-2:00,1065,2997,0,971,99,2714,191,1009,283,792,277,1377,600,1425,1024,641,1248,809,1385,515,1480,125,270,225,661,62,553,25,218,6,344,23,510,308,4397,0,383,0,1162
2012,February,Monday,2:00-3:00,1069,2775,0,955,71,2471,276,1032,186,700,303,1278,449,1246,996,501,1154,1019,1301,806,1409,131,324,189,765,97,617,20,242,21,546,39,588,287,5280,0,440,0,1281
2012,February,Monday,3:00-4:00,1137,3450,0,939,78,2116,265,875,207,708,230,905,607,1277,380,365,953,890,1338,734,1409,87,328,249,755,110,709,68,273,5,619,21,779,342,6634,0,599,0,1548
2012,February,Monday,4:00-5:00,1070,3163,0,833,149,2292,170,823,175,474,358,1009,557,852,453,565,647,1236,995,761,1610,119,395,228,1014,99,935,48,399,9,703,40,963,806,10610,0,698,0,1968
2012,February,Monday,5:00-6:00,1094,4662,0,1440,26,3004,224,979,222,701,241,1269,362,735,492,388,570,1588,714,733,1899,143,409,518,910,109,1243,26,461,29,1015,46,1523,126,11438,0,925,0,2643
2012,February,Monday,6:00-7:00,1093,3928,0,1243,86,2691,279,939,200,795,206,1346,749,612,406,392,521,982,785,844,1748,142,357,294,1381,156,1364,97,603,36,1179,68,1702,519,7191,0,1125,0,2834
2012,February,Monday,7:00-8:00,1058,3317,0,1058,26,2207,166,553,169,651,137,836,439,417,342,212,366,488,513,502,1183,82,288,373,978,122,1234,35,609,35,1026,103,1469,196,4687,0,865,0,2483
2012,February,Monday,8:00-9:00,1100,1761,0,691,103,1400,27,481,115,499,125,498,236,373,263,193,231,297,308,333,1026,108,265,210,1113,42,1095,11,493,23,784,64,846,538,2479,0,601,0,1703
2012,February,Monday,9:00-10:00,166,535,0,398,75,429,21,338,81,314,78,427,202,207,146,73,88,123,106,170,398,57,106,108,423,23,445,8,274,17,438,56,539,481,82,0,398,0,1014
2012,February,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Tuesday,5:00-6:00,5216,901,0,159,48,764,88,222,19,133,88,467,285,545,825,83,142,305,293,77,287,29,47,53,221,75,129,6,49,2,83,21,93,142,3828,0,106,0,155
2012,February,Tuesday,6:00-7:00,8158,2726,0,763,57,2648,168,903,229,481,303,1206,647,1825,1360,487,1230,623,671,491,722,99,157,318,366,45,418,17,140,7,207,20,349,99,7189,0,237,0,418
2012,February,Tuesday,7:00-8:00,1780,4910,0,1249,263,4487,651,2224,267,1431,324,1953,1570,4323,2874,981,2093,1714,1054,757,1591,140,267,284,852,40,600,31,178,11,255,61,650,380,4535,0,444,0,969
2012,February,Tuesday,8:00-9:00,1217,3510,0,1348,53,3325,262,1944,328,1561,485,2594,1172,4044,2352,690,2514,1319,2098,1195,1339,102,347,262,948,36,534,16,213,7,327,55,621,94,2553,0,480,0,1049
2012,February,Tuesday,9:00-10:00,1126,2888,0,986,102,2179,237,1611,267,1389,243,2036,1436,3124,2562,942,1800,1365,1533,605,1601,118,288,239,1074,46,538,7,184,4,257,9,429,255,1710,0,328,0,894
2012,February,Tuesday,10:00-11:00,1084,2651,0,972,29,2049,268,1090,275,865,332,1603,790,1898,2109,868,1501,1874,1020,722,1439,157,290,207,890,68,515,40,198,6,360,11,472,83,3320,0,292,0,861
2012,February,Tuesday,11:00-12:00,1038,3143,0,972,56,2096,442,1277,207,889,249,1456,976,1454,2083,893,1373,1258,1358,849,1310,97,306,265,861,73,554,8,221,9,324,41,534,172,2530,0,400,0,1108
2012,February,Tuesday,12:00-1:00 PM,1045,3020,0,844,62,2236,154,1091,259,712,328,1749,916,2092,1460,891,1179,1125,1070,272,1831,69,321,374,724,15,601,30,265,10,417,22,551,246,5225,0,455,0,1129
2012,February,Tuesday,1:00-2:00,1138,2801,0,909,99,2738,191,1052,295,793,277,1786,752,2015,1399,710,1383,855,1464,535,1536,126,273,246,723,64,567,26,229,6,355,24,524,320,4358,0,443,0,1275
2012,February,Tuesday,2:00-3:00,1098,2937,0,952,71,2452,275,1051,194,700,303,1606,562,1709,1361,555,1279,1077,1375,836,1463,133,327,207,837,100,633,21,254,21,564,40,605,299,5415,0,509,0,1406
2012,February,Tuesday,3:00-4:00,1125,3754,0,948,78,2108,264,912,216,709,230,1134,710,1745,520,405,1056,941,1414,763,1463,88,332,272,825,113,728,71,286,5,639,22,802,356,7116,0,693,0,1699
2012,February,Tuesday,4:00-5:00,1071,3647,0,830,148,2240,170,884,183,492,358,1295,672,1164,619,626,717,1307,1052,790,1672,120,399,249,1108,101,960,50,420,10,726,41,991,839,11501,0,808,0,2160
2012,February,Tuesday,5:00-6:00,1235,5302,0,1435,26,2993,223,1020,231,702,241,1589,454,1004,672,430,632,1679,755,761,1972,144,413,567,995,112,1276,27,484,30,1048,48,1566,131,12332,0,1070,0,2901
2012,February,Tuesday,6:00-7:00,1157,4576,0,1238,86,2608,278,978,208,796,206,1686,938,836,554,435,578,1038,830,877,1815,143,361,321,1510,160,1399,102,633,37,1217,70,1750,540,7674,0,1301,0,3110
2012,February,Tuesday,7:00-8:00,1135,3782,0,1054,26,2199,166,577,176,651,137,1047,550,570,467,235,406,516,543,521,1228,83,291,407,1069,125,1267,37,639,36,1059,106,1511,203,4994,0,1001,0,2725
2012,February,Tuesday,8:00-9:00,1096,2022,0,689,102,1480,27,502,120,500,125,623,296,509,360,214,256,314,326,346,1066,109,268,230,1217,44,1124,11,518,24,810,66,871,559,2650,0,695,0,1869
2012,February,Tuesday,9:00-10:00,210,569,0,398,74,434,21,353,84,314,78,534,254,282,199,81,97,130,112,176,393,58,113,118,469,23,469,8,277,18,397,58,534,501,174,0,460,0,1113
2012,February,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Wednesday,5:00-6:00,5213,822,0,157,47,752,87,212,18,127,84,367,224,399,604,77,132,308,296,74,277,29,46,51,211,76,130,6,48,2,86,20,91,142,4254,0,94,0,141
2012,February,Wednesday,6:00-7:00,8393,2485,0,754,56,2607,165,864,219,460,290,947,508,1337,996,450,1137,629,677,472,695,99,157,304,349,46,424,17,138,8,215,19,340,99,8134,0,210,0,381
2012,February,Wednesday,7:00-8:00,2981,4476,0,1235,260,4418,641,2130,255,1369,309,1534,1234,3166,2105,907,1935,1732,1064,728,1531,139,265,271,814,41,608,31,176,12,265,60,633,378,6320,0,393,0,882
2012,February,Wednesday,8:00-9:00,1072,3882,0,1368,52,3206,258,1781,314,1564,464,2215,920,3550,1723,638,2325,1332,2119,1150,1289,101,345,250,906,37,541,16,211,7,340,53,605,93,4113,0,425,0,955
2012,February,Wednesday,9:00-10:00,1064,3545,0,992,101,2269,233,1486,256,1313,233,1639,1128,2297,1876,871,1664,1378,1549,583,1541,117,286,229,1027,46,545,7,183,4,268,8,418,254,3179,0,290,0,813
2012,February,Wednesday,10:00-11:00,1053,2657,0,979,29,2155,264,1084,263,792,318,1422,621,1386,1544,794,1388,1893,1030,695,1385,156,289,197,851,69,522,39,196,6,375,11,460,83,4475,0,259,0,783
2012,February,Wednesday,11:00-12:00,1053,3191,0,985,55,2064,435,1271,198,846,238,1223,767,1065,1525,849,1269,1270,1372,817,1261,97,304,253,823,74,562,7,219,9,337,39,520,171,3550,0,354,0,1009
2012,February,Wednesday,12:00-1:00 PM,1079,3130,0,841,61,2251,152,1054,248,705,313,1452,720,1532,1069,823,1090,1136,1081,262,1762,68,319,357,692,16,609,30,263,10,434,21,537,244,6098,0,403,0,1028
2012,February,Wednesday,1:00-2:00,1042,3028,0,949,98,2873,188,1007,283,753,265,1383,591,1476,1025,657,1278,863,1478,515,1479,125,272,235,691,64,575,26,227,7,370,23,511,318,5120,0,392,0,1161
2012,February,Wednesday,2:00-3:00,1064,2891,0,941,70,2611,271,1014,186,662,290,1262,441,1272,997,513,1182,1088,1389,805,1408,132,326,197,799,101,642,21,251,22,587,39,589,297,6060,0,450,0,1280
2012,February,Wednesday,3:00-4:00,1135,3739,0,937,77,2076,260,873,207,678,220,891,597,1278,381,374,976,950,1428,734,1408,87,330,260,788,115,738,70,284,5,666,21,781,354,7461,0,614,0,1546
2012,February,Wednesday,4:00-5:00,1092,3222,0,821,146,2379,167,846,175,471,342,1017,548,852,453,579,663,1320,1063,760,1610,119,397,238,1059,103,973,50,415,10,756,40,965,834,11633,0,715,0,1966
2012,February,Wednesday,5:00-6:00,1122,4960,0,1419,26,2947,219,977,221,671,231,1248,356,735,492,397,585,1695,762,732,1898,143,411,541,950,113,1293,27,480,31,1092,46,1525,130,12695,0,947,0,2640
2012,February,Wednesday,6:00-7:00,1104,4300,0,1224,85,2641,273,936,199,761,197,1324,736,612,406,402,534,1049,838,844,1747,143,359,307,1443,162,1418,101,627,38,1267,68,1704,537,8177,0,1152,0,2831
2012,February,Wednesday,7:00-8:00,1065,3618,0,1042,26,2166,163,552,168,623,131,822,432,418,342,217,375,521,548,502,1182,82,289,389,1022,127,1284,37,633,38,1103,103,1471,202,5224,0,886,0,2480
2012,February,Wednesday,8:00-9:00,1110,1882,0,681,101,1435,27,480,115,478,120,490,232,373,264,197,236,317,329,333,1026,109,267,220,1163,44,1139,11,513,25,843,64,848,556,2785,0,615,0,1702
2012,February,Wednesday,9:00-10:00,179,581,0,395,73,463,21,337,81,300,75,420,199,207,146,75,90,131,120,170,423,57,120,113,441,24,448,8,281,19,453,57,551,497,152,0,407,0,1013
2012,February,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Thursday,5:00-6:00,4853,819,0,152,46,732,85,212,18,123,81,351,214,395,598,74,127,291,280,73,272,28,45,48,200,72,123,6,47,2,81,20,87,134,3684,0,90,0,142
2012,February,Thursday,6:00-7:00,7652,2477,0,731,55,2537,161,865,219,443,279,906,486,1323,986,433,1095,595,641,464,683,96,152,288,332,43,399,17,135,7,201,18,328,93,6942,0,202,0,382
2012,February,Thursday,7:00-8:00,2211,4462,0,1198,252,4300,624,2132,256,1316,298,1468,1180,3134,2083,873,1863,1638,1007,716,1505,135,258,258,773,38,573,30,172,11,248,58,611,357,4891,0,378,0,884
2012,February,Thursday,8:00-9:00,1046,3641,0,1340,51,3102,251,1864,314,1504,446,2062,881,3136,1705,614,2238,1260,2005,1131,1267,98,335,238,860,34,510,15,206,6,318,52,585,88,2865,0,409,0,957
2012,February,Thursday,9:00-10:00,1085,2998,0,950,98,2513,227,1419,256,1280,224,1578,1079,2074,1858,838,1602,1304,1465,573,1515,114,278,217,975,44,514,7,178,4,250,8,404,239,2177,0,280,0,816
2012,February,Thursday,10:00-11:00,1057,2225,0,956,28,2041,257,1080,264,741,306,1367,594,1546,1529,743,1336,1791,974,683,1362,152,280,187,808,65,492,38,191,6,350,10,444,78,3491,0,249,0,786
2012,February,Thursday,11:00-12:00,1083,2785,0,944,53,2009,423,1272,198,818,229,1170,734,1054,1510,817,1222,1202,1298,803,1240,94,296,240,782,69,529,7,214,8,315,38,502,161,2710,0,341,0,1011
2012,February,Thursday,12:00-1:00 PM,1122,2757,0,816,59,2166,148,1056,248,678,301,1389,688,1517,1058,793,1049,1075,1023,257,1732,66,310,339,657,15,574,29,256,9,406,21,519,230,5108,0,388,0,1031
2012,February,Thursday,1:00-2:00,1065,2949,0,903,95,2572,183,1008,283,730,255,1295,565,1437,1015,632,1231,817,1399,506,1454,122,264,223,656,61,542,25,221,6,346,23,494,300,4183,0,377,0,1164
2012,February,Thursday,2:00-3:00,1042,2820,0,863,68,2415,263,1030,186,644,279,1201,422,1209,987,494,1138,1030,1314,792,1384,128,317,187,759,95,605,21,245,21,548,38,569,280,5061,0,433,0,1283
2012,February,Thursday,3:00-4:00,1055,3520,0,909,75,2020,253,874,207,652,211,852,571,1265,377,360,940,899,1351,722,1384,85,321,246,749,108,695,69,277,5,622,21,755,333,6408,0,591,0,1551
2012,February,Thursday,4:00-5:00,1071,3098,0,796,142,2284,162,847,175,453,329,929,524,819,449,557,638,1248,1005,747,1582,116,386,226,1005,97,917,48,405,9,706,39,933,786,10378,0,688,0,1972
2012,February,Thursday,5:00-6:00,1076,4691,0,1376,25,2868,214,978,221,646,222,1194,341,728,488,382,563,1604,721,720,1866,139,400,514,902,107,1218,26,468,29,1020,45,1474,123,11222,0,912,0,2648
2012,February,Thursday,6:00-7:00,1055,4043,0,1188,82,2570,266,938,199,732,190,1267,704,606,402,387,514,992,793,830,1718,139,349,291,1370,153,1336,99,612,36,1184,65,1648,506,6990,0,1109,0,2839
2012,February,Thursday,7:00-8:00,1033,3388,0,1011,25,2108,159,553,169,599,126,786,413,414,338,209,361,493,518,493,1162,80,281,370,970,119,1210,36,617,35,1031,100,1422,191,4537,0,853,0,2487
2012,February,Thursday,8:00-9:00,1135,1761,0,660,98,1312,26,481,115,460,115,468,222,369,261,190,228,300,311,328,1009,106,259,209,1104,42,1073,11,500,23,788,62,819,524,2357,0,592,0,1706
2012,February,Thursday,9:00-10:00,175,524,0,380,71,446,20,338,81,289,72,401,191,205,145,72,86,124,118,167,389,56,112,107,424,22,426,8,266,17,401,55,500,469,138,0,392,0,1016
2012,February,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Friday,5:00-6:00,5301,873,0,161,48,800,93,213,18,128,84,369,225,406,614,77,133,454,437,75,282,29,45,48,200,72,123,6,46,2,84,20,89,144,3959,0,98,0,150
2012,February,Friday,6:00-7:00,8526,2639,0,772,58,2772,176,869,220,462,291,952,510,1360,1013,454,1147,929,1000,481,708,96,153,288,331,43,400,16,132,8,210,19,335,100,7433,0,220,0,405
2012,February,Friday,7:00-8:00,2538,4754,0,1265,266,4698,682,2141,257,1374,311,1541,1239,3220,2140,915,1952,2557,1572,742,1559,136,259,257,771,39,574,29,168,11,259,59,623,384,5245,0,412,0,939
2012,February,Friday,8:00-9:00,1046,4066,0,1441,54,3292,275,1864,316,1556,465,2179,925,3510,1752,643,2345,1968,3130,1171,1312,99,337,237,858,35,511,15,200,7,332,53,596,94,2592,0,445,0,1016
2012,February,Friday,9:00-10:00,1072,3215,0,1016,103,2330,248,1487,257,1324,233,1694,1133,2615,1909,878,1679,2035,2287,593,1569,115,279,216,972,44,515,7,174,4,262,8,412,258,2187,0,304,0,866
2012,February,Friday,10:00-11:00,1050,2552,0,1022,29,2238,281,1042,265,819,319,1360,624,1352,1571,778,1400,2796,1521,707,1410,153,282,187,806,65,492,37,186,6,365,11,453,84,3742,0,271,0,834
2012,February,Friday,11:00-12:00,1090,2998,0,1009,56,2246,462,1267,199,853,239,1266,771,1133,1551,856,1280,1876,2026,832,1284,95,297,240,779,69,530,7,208,9,329,39,512,174,2730,0,371,0,1074
2012,February,Friday,12:00-1:00 PM,1112,3082,0,861,62,2394,161,1060,249,707,314,1459,723,1558,1087,831,1100,1678,1596,266,1794,67,311,338,655,15,575,29,250,10,423,21,529,248,5509,0,422,0,1094
2012,February,Friday,1:00-2:00,1094,3108,0,980,100,3045,200,1012,284,761,266,1400,593,1489,1042,657,1289,1275,2183,524,1505,122,265,223,654,61,543,25,216,7,361,23,503,323,4362,0,410,0,1236
2012,February,Friday,2:00-3:00,1046,3189,0,914,72,2456,288,1060,187,672,291,1287,443,1294,1014,517,1193,1607,2051,820,1433,129,318,187,757,95,606,20,239,22,573,39,580,302,5338,0,472,0,1362
2012,February,Friday,3:00-4:00,1096,3788,0,960,79,2208,276,877,208,681,221,895,600,1300,387,378,985,1404,2109,747,1433,85,322,246,747,108,696,67,270,5,650,21,769,359,6837,0,643,0,1646
2012,February,Friday,4:00-5:00,1026,3326,0,841,150,2529,178,850,176,472,344,1022,550,867,461,584,669,1949,1569,774,1639,117,387,225,1003,97,918,47,395,10,737,39,950,847,11075,0,749,0,2093
2012,February,Friday,5:00-6:00,1121,4864,0,1453,26,3134,233,982,222,674,232,1254,358,748,501,401,590,2503,1126,746,1932,140,401,513,900,107,1220,26,456,30,1065,46,1502,132,12405,0,992,0,2811
2012,February,Friday,6:00-7:00,1079,4547,0,1254,87,2808,291,941,200,764,198,1330,740,623,413,405,539,1549,1238,859,1779,139,350,290,1366,153,1339,96,597,37,1236,67,1679,545,7941,0,1206,0,3013
2012,February,Friday,7:00-8:00,1067,3819,0,1067,26,2303,174,555,169,625,132,826,434,425,348,219,378,769,809,511,1203,80,282,369,968,119,1212,35,602,37,1076,102,1449,205,5169,0,928,0,2640
2012,February,Friday,8:00-9:00,1110,1903,0,697,103,1567,28,483,115,480,120,492,233,379,268,199,238,469,486,339,1044,106,260,208,1101,42,1075,11,488,24,823,63,835,565,2714,0,644,0,1811
2012,February,Friday,9:00-10:00,157,579,0,417,77,506,22,343,82,303,76,424,201,212,150,77,92,193,152,173,432,56,123,107,482,22,480,8,285,18,467,56,565,505,-65,0,427,0,1079
2012,February,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Saturday,5:00-6:00,3094,1071,0,221,45,803,70,236,36,168,70,298,182,334,350,168,31,180,163,113,269,11,64,49,150,25,141,14,27,9,93,12,88,101,1690,0,126,0,171
2012,February,Saturday,6:00-7:00,3832,1807,0,459,15,1597,76,637,199,352,152,502,335,754,607,903,307,497,506,325,781,57,108,222,280,73,312,13,88,3,265,15,223,34,3135,0,229,0,395
2012,February,Saturday,7:00-8:00,4090,2534,0,814,38,2971,189,1302,379,603,250,1314,456,1123,1581,508,1287,809,1328,753,1389,202,184,200,511,156,438,89,123,11,276,36,560,88,1270,0,372,0,729
2012,February,Saturday,8:00-9:00,3012,2978,0,827,42,2908,148,1149,538,699,316,1120,911,1048,1234,606,1356,1208,1771,916,1269,233,156,160,631,140,401,102,99,22,328,26,625,91,-5,0,406,0,811
2012,February,Saturday,9:00-10:00,2565,3030,0,700,40,2571,179,684,657,698,188,585,1379,1322,1084,440,1327,1215,1527,954,1174,162,261,272,599,42,446,64,121,7,276,12,455,119,-302,0,275,0,774
2012,February,Saturday,10:00-11:00,3034,2633,0,654,22,2059,147,775,128,526,207,376,1208,963,600,350,1085,1142,1312,638,1363,130,290,313,569,101,424,25,183,12,334,13,423,79,1139,0,314,0,802
2012,February,Saturday,11:00-12:00,2689,3116,0,577,25,1931,161,677,259,434,228,1014,546,682,678,351,1198,1257,1350,812,1406,107,250,178,658,49,555,36,172,24,329,17,415,134,1750,0,316,0,871
2012,February,Saturday,12:00-1:00 PM,1294,3666,0,717,24,2372,117,1033,61,420,178,1244,538,1040,536,298,1176,976,1251,704,1366,145,280,440,474,82,538,42,196,3,450,27,541,105,3945,0,379,0,1178
2012,February,Saturday,1:00-2:00,2216,3506,0,692,29,1981,159,631,283,501,78,1020,451,1112,339,213,879,1026,1409,627,1380,148,271,153,670,39,638,43,228,27,504,28,576,154,3060,0,484,0,1212
2012,February,Saturday,2:00-3:00,2560,3432,0,615,21,1877,102,696,272,318,299,805,803,785,299,186,795,1125,1229,579,1387,76,356,239,645,47,699,98,183,7,599,15,607,123,2865,0,479,0,1351
2012,February,Saturday,3:00-4:00,2515,3797,0,703,38,2034,160,533,278,417,107,834,476,443,432,226,734,679,1537,847,1243,167,261,179,766,138,687,92,216,43,540,26,596,215,4569,0,513,0,1452
2012,February,Saturday,4:00-5:00,1148,3933,0,811,46,2371,128,596,120,466,148,799,460,364,518,171,632,1179,984,702,1429,106,258,308,743,203,750,96,295,134,594,22,934,291,7539,0,676,0,1677
2012,February,Saturday,5:00-6:00,1070,4955,0,1053,55,2873,141,817,94,242,518,889,438,534,364,293,442,844,941,986,908,111,287,602,570,176,865,76,346,183,857,24,1176,314,8872,0,875,0,1970
2012,February,Saturday,6:00-7:00,2757,5326,0,857,27,2451,89,825,78,260,424,998,296,179,560,193,429,149,991,926,1134,120,261,408,838,144,981,297,240,71,833,18,1123,190,4694,0,902,0,2131
2012,February,Saturday,7:00-8:00,1107,3385,0,860,21,2464,73,809,65,180,542,872,310,158,366,105,337,74,710,611,827,68,175,316,710,173,756,226,258,68,678,20,1064,139,2878,0,654,0,1500
2012,February,Saturday,8:00-9:00,1028,2403,0,534,10,1427,65,403,63,282,217,590,246,131,252,98,157,51,546,383,557,52,142,427,498,83,655,75,274,51,462,21,709,70,1863,0,523,0,1219
2012,February,Saturday,9:00-10:00,115,409,0,259,7,314,36,206,32,143,110,272,113,65,125,30,49,14,11,126,12,17,9,91,12,24,10,27,10,21,9,7,10,22,1,0,219,0,496
2012,February,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,February,Sunday,5:00-6:00,1987,660,0,128,38,508,59,174,15,69,45,197,120,149,225,39,67,169,162,59,221,23,37,31,129,48,83,8,62,1,59,15,65,52,1667,0,81,0,118
