psgc_brgy,water_sealed,closed_pit,open_pit,others_ pails_etc,none
60614015,160,38,29,16,33
60614016,46,13,3,13,21
60614017,53,21,8,5,20
60614018,21,12,10,4,23
60614019,12,5,28,1,30
60614020,34,4,16,13,50
60614021,3,71,33,1,7
60614022,24,5,2,0,6
60614023,109,13,18,12,51
60614024,14,7,7,0,11
60614025,68,16,12,2,17
60614026,20,11,17,0,18
60614027,40,15,4,6,27
60614028,34,23,28,2,17
60614029,49,16,7,1,42
60614030,77,6,5,2,18
60614031,38,10,14,3,35
60614033,39,22,6,3,11
60614034,44,19,16,1,44
60614035,35,54,34,2,16
60614036,59,43,24,3,57
60614037,21,25,4,2,23
60614039,28,31,15,2,19
60614040,11,6,12,0,23
60614041,69,27,14,6,43
60614042,108,34,24,42,158
60614043,13,21,15,1,19
60614044,88,18,10,53,59
60614045,42,4,7,1,27
60614046,36,24,19,7,17
60614047,24,30,24,2,77
60615001,399,0,4,0,64
60615002,171,3,0,0,38
60615003,46,7,0,0,54
60615004,203,0,0,1,68
60615005,270,15,2,17,63
60615006,199,2,0,6,64
60615007,84,0,0,1,67
60615008,16,2,5,0,39
60615009,403,5,6,1,118
60615010,298,2,0,2,24
60616002,88,7,5,0,21
60616003,26,2,24,1,25
60616004,84,0,24,1,7
60616005,56,0,1,1,16
60616006,36,10,24,0,24
60616007,67,0,18,0,21
60616008,51,3,2,0,15
60616009,115,4,13,1,13
60616010,27,3,9,0,6
60616011,40,5,12,0,18
60616012,32,0,13,0,6
60616013,64,14,11,1,23
60616014,44,7,74,0,40
60616015,69,0,17,0,20
60616016,31,0,9,0,3
60616017,42,1,18,0,13
60616018,119,2,7,0,13
60616019,59,1,3,0,9
60616020,25,0,8,0,4
60616021,61,5,11,0,22
60616022,151,13,9,0,20
60616023,97,10,15,2,43
60616024,159,52,41,0,30
60616025,41,0,1,0,8
60616026,77,1,14,0,2
60616027,63,1,3,0,10
60616028,74,1,23,0,23
60616029,117,2,12,0,58
60616030,21,4,16,0,15
60616031,94,6,4,0,12
60616032,41,2,16,0,8
60616033,12,0,9,0,30
60616034,30,7,43,0,8
60616035,183,1,12,0,37
60616036,28,4,43,1,15
60616037,84,4,14,0,7
60616038,51,8,9,0,9
60616039,58,3,17,0,10
60616040,55,7,10,1,31
60616041,99,4,45,0,27
60616042,17,1,38,0,9
60616043,31,2,55,2,5
60616044,33,9,7,0,8
60616045,56,1,13,0,14
60616046,43,1,21,0,31
60616047,59,3,35,0,36
60616048,46,3,10,0,9
60616049,27,0,20,0,21
60616050,136,3,23,0,36
60616051,88,1,8,0,27
60616053,69,0,20,1,9
60616054,70,0,6,2,27
60616055,38,2,8,0,3
60616056,89,2,3,0,15
60616057,40,6,10,0,23
60616058,31,1,2,0,13
60616059,109,7,17,4,12
60616060,166,14,39,1,34
60616061,72,1,3,0,7
60616062,129,3,3,2,14
60616063,258,5,30,7,67
60616064,175,6,16,3,47
60616065,61,0,4,1,11
60616066,27,0,12,0,15
60616067,108,10,56,0,25
60616068,73,8,8,2,48
60616069,81,12,43,1,25
60616070,13,3,38,0,20
60616071,23,18,39,0,20
60616073,42,6,9,0,22
60616074,35,5,21,0,5
60616075,78,6,40,1,18
60616076,44,4,28,1,3
60616077,88,1,5,4,7
60616078,90,1,9,0,10
60616079,29,0,6,0,3
60617001,5,7,18,0,13
60617002,89,5,7,0,57
60617003,66,13,9,0,52
60617004,7,6,3,0,22
60617005,49,5,8,0,29
60617006,113,12,29,1,51
60617007,96,27,34,1,46
60617008,283,53,20,0,156
60617009,157,30,34,0,118
60617010,84,13,7,0,63
60617011,70,11,30,1,61
60617012,305,48,15,0,125
60617013,14,8,10,0,74
60617014,151,36,37,1,71
60617015,131,22,13,0,65
60617016,104,5,2,0,76
60617017,37,2,1,0,33
60617018,113,76,14,0,71
60617019,27,30,54,0,41
60617020,32,5,8,1,30
60617021,77,21,29,0,111
60618001,9,3,31,2,58
60618002,53,3,9,1,64
60618003,20,40,7,1,77
60618004,55,23,5,0,85
60618005,129,12,25,6,130
60618006,41,4,4,2,49
60618007,66,24,19,10,57
60618008,13,9,6,2,27
60618009,7,14,16,0,18
60618010,60,4,0,2,45
60618011,7,13,17,0,27
60618012,6,6,6,0,13
60618013,78,4,15,3,64
60618014,27,5,0,1,14
60618015,62,62,12,2,72
60618016,97,40,43,12,54
60618017,133,102,18,1,78
60618018,22,0,18,0,135
60618019,291,15,20,3,44
60618020,114,20,1,1,30
60618021,307,39,9,1,86
60618022,4,6,1,2,30
61901001,95,10,44,0,4
61901002,94,148,156,0,4
61901003,52,18,69,0,7
61901004,140,15,41,1,11
61901005,42,43,77,0,0
61901007,162,17,18,0,14
61901008,159,8,48,0,16
61901009,119,14,12,0,7
61901010,72,33,141,0,5
61901011,16,3,100,0,0
61901012,58,45,113,0,4
61901013,101,25,44,0,2
61901014,46,43,88,1,3
61901015,195,67,72,0,4
61901016,166,20,42,0,9
61901017,110,11,10,1,9
61901018,110,18,4,3,3
61901019,163,11,40,0,14
61901020,64,28,108,0,7
61901021,90,41,106,2,3
61901022,67,27,65,2,3
61901023,45,27,66,0,1
61902001,71,15,22,4,0
61902002,48,77,57,2,3
61902003,84,74,62,13,4
61902004,273,75,40,7,19
61902005,55,23,20,0,3
61902006,79,40,46,6,5
61902007,52,57,57,8,0
61902008,92,147,97,12,1
61902009,64,119,57,12,3
61902012,69,79,99,4,15
61902013,82,87,67,5,3
61902014,156,61,65,2,7
61902015,28,35,41,5,8
61902016,163,179,131,17,10
61902017,166,123,95,3,11
61902018,62,3,18,1,6
61902019,115,17,2,0,4
61902020,52,89,71,0,3
61902021,58,76,66,13,3
61902022,140,67,52,7,7
61903001,51,22,130,0,20
61903002,190,15,181,0,14
61903003,57,48,87,1,32
61903004,164,34,233,2,15
61903007,24,3,56,0,5
61903008,136,16,27,1,21
61903009,19,12,30,0,0
61903010,41,5,118,0,20
61903011,69,34,181,1,4
61903012,102,28,101,0,17
61903013,48,25,73,0,4
61903014,129,33,107,0,18
61903015,18,9,52,0,1
61903016,27,15,62,1,1
61903017,52,10,62,0,6
61903018,177,28,96,1,31
61903019,205,32,65,0,18
61903020,35,4,72,0,2
61903021,171,16,28,3,20
61904001,43,56,29,0,1
61904002,78,18,54,28,4
61904003,126,43,83,0,3
61904006,27,45,117,1,0
61904007,28,32,21,0,0
61904008,175,91,143,3,1
61904009,16,3,12,0,0
61904010,211,199,283,0,9
61904011,9,37,75,27,1
61904012,49,23,33,1,3
61904013,137,61,117,2,3
61904014,91,40,69,3,5
61904015,164,95,117,0,2
61904016,76,64,60,1,2
61904017,38,0,52,21,3
61904018,28,47,13,1,0
61904019,48,34,162,1,1
61904021,78,75,158,0,2
61904023,33,20,92,0,0
61904024,46,50,75,0,0
61904026,34,46,18,0,0
61904027,61,21,22,27,1
61904028,84,10,16,13,2
61904029,82,12,18,7,2
61904030,122,80,143,0,2
61904031,173,52,70,2,6
61904032,94,32,58,0,3
61904033,57,45,106,0,3
61904034,38,17,50,1,2
61904035,43,45,96,1,1
61904036,90,26,90,0,3
61904037,84,3,44,34,4
61904038,60,27,80,0,1
61905001,132,22,19,1,32
61905002,141,5,6,0,10
61905003,143,15,29,0,28
61905004,300,17,13,0,97
61905005,136,33,58,4,38
61905006,140,7,28,0,29
61905007,300,56,31,0,66
61905008,304,10,43,0,36
61905009,179,14,40,0,31
61905010,124,22,4,0,11
61905011,146,30,50,1,42
61905012,180,10,42,3,20
61905013,234,12,15,0,31
61905014,216,15,10,1,48
61905015,164,14,15,0,17
61906001,112,74,247,0,4
61906002,9,62,83,0,0
61906003,69,61,91,0,3
61906004,63,10,26,2,1
61906005,6,21,105,0,2
61906006,146,71,67,1,3
61906007,54,24,30,2,4
61906008,41,45,43,2,4
61906009,41,31,39,0,2
61906010,7,34,110,0,2
61906011,34,101,111,1,0
61906012,23,26,54,0,1
61906013,324,123,254,0,17
61906014,30,7,181,0,4
61906015,184,71,26,1,4
61906016,110,46,72,0,3
61906017,144,31,104,0,2
61906018,89,93,157,2,4
61906019,17,74,67,0,0
61906020,24,6,15,0,2
61906021,97,138,100,0,1
61906022,52,5,20,0,0
61906023,67,110,176,0,11
61906024,161,104,96,1,2
61906025,28,52,81,1,2
61906026,178,40,13,0,4
61906027,57,28,99,0,2
61906028,15,37,125,1,5
61906029,51,98,62,1,0
61906030,74,50,91,1,0
61907001,66,26,123,1,15
61907002,54,14,47,3,27
61907003,40,8,37,0,3
61907004,63,35,129,0,22
61907005,92,23,97,3,10
61907006,58,13,94,2,9
61907007,80,39,66,0,19
61907008,68,26,165,3,25
61907009,72,8,95,1,5
61907010,35,12,37,3,21
61907011,47,31,171,7,14
61907012,71,14,31,7,8
61907013,39,13,56,1,9
61907014,71,31,94,0,9
61907015,20,15,81,0,8
61907016,24,17,81,0,12
61907017,26,35,109,1,24
61907018,89,11,79,2,12
61907019,65,43,97,5,42
61907020,38,20,89,0,12
61907021,75,22,64,0,2
61907022,48,25,43,9,6
61907023,75,12,67,0,9
61907024,176,27,43,1,11
61907025,181,52,31,1,20
61907026,181,36,19,1,17
61907028,78,31,46,0,11
61907029,87,6,71,0,6
61907030,85,19,124,0,10
61907031,121,20,87,3,5
61907032,125,53,150,0,23
61907034,113,20,96,2,4
61908001,94,58,136,0,12
61908002,48,60,64,0,10
61908003,100,60,27,2,5
61908004,55,56,52,0,0
61908005,89,62,79,0,7
61908006,154,81,86,4,11
61908007,91,42,65,0,0
61908008,91,23,88,0,1
61908009,76,38,37,0,5
61908010,89,78,159,3,30
61908011,39,42,42,0,2
61908012,166,37,460,0,9
61908013,78,59,112,2,2
61908014,50,53,86,3,1
61908015,35,25,41,2,3
61908016,112,59,54,1,5
61908017,104,44,64,1,8
61908018,65,33,113,2,5
61908019,72,32,59,1,6
61908020,39,38,45,3,1
61908021,52,37,97,2,5
61908022,327,38,34,10,9
61908023,170,51,29,3,22
61908024,50,29,42,0,1
61908025,95,50,64,4,8
61908026,87,55,70,0,13
61909001,80,57,35,3,17
61909002,50,60,44,0,3
61909003,75,71,40,4,114
61909004,63,70,43,0,5
61909005,57,24,2,1,2
61909006,71,49,44,3,13
61909007,81,48,27,0,9
61909008,22,40,17,0,1
61909009,61,25,108,0,12
61909010,108,96,44,1,19
61909011,24,23,45,1,11
61909012,31,51,48,0,11
61909013,120,120,20,2,15
61909014,40,87,29,12,16
61909015,18,46,119,18,19
61909016,73,124,40,1,13
61909017,29,48,24,0,7
61909018,74,69,61,0,24
61909019,97,60,32,1,6
61909020,59,51,59,0,24
61909021,83,32,29,0,5
61909022,95,109,70,0,10
61909023,28,0,14,0,3
61909024,37,47,76,3,17
61909025,37,65,71,4,18
61909026,16,19,56,3,30
61909027,56,61,36,4,31
61909028,46,63,58,0,5
61909029,94,42,35,2,13
61909030,4,57,59,3,8
61909031,58,45,51,0,8
61909032,71,46,43,0,18
61909033,54,77,110,6,27
61909034,168,90,170,13,67
61909035,29,0,23,0,18
61909036,27,21,4,0,2
61909037,69,88,6,4,9
61909038,36,53,4,3,3
61909039,21,17,8,0,0
61909040,99,82,65,1,19
61909041,103,51,37,5,15
61909042,86,64,47,1,10
61910001,30,28,14,0,1
61910002,84,46,27,0,9
61910003,71,51,43,0,1
61910004,74,60,128,0,7
61910005,105,45,41,0,11
61910006,125,50,127,4,10
61910007,75,33,71,1,8
61910008,45,16,95,1,2
61910009,33,57,70,0,4
61910010,65,48,38,1,9
61910011,86,39,95,0,1
61910012,257,57,103,4,3
61910013,337,111,118,10,36
61910014,119,52,69,1,10
61910015,66,21,46,0,17
61910016,199,101,92,1,16
61910017,129,16,49,2,8
61910018,53,9,6,0,1
61910019,153,65,16,3,3
61910020,72,33,98,1,0
61910021,124,70,34,2,5
61910022,75,19,17,0,3
61910023,94,31,26,1,8
61910024,214,139,130,2,20
61910025,76,67,83,1,6
61910026,116,58,74,0,15
61911001,115,45,33,3,67
61911002,106,14,4,3,63
61911003,66,15,4,0,18
61911004,306,101,14,19,153
61911005,226,63,2,1,8
61911006,103,77,57,2,31
61911007,560,149,96,31,231
61911010,109,27,21,0,26
61911011,467,69,73,12,92
61911012,49,20,4,0,19
61911013,287,10,2,5,59
61911014,100,44,20,21,28
61911015,101,8,84,23,21
61911016,132,20,8,4,24
61911017,165,31,32,0,59
61911018,243,84,23,4,28
61911019,117,36,136,2,15
61911020,106,20,130,1,7
61911021,200,54,32,1,187
61911022,109,27,23,3,1
61911023,116,41,153,5,5
61911024,330,33,64,3,35
61911025,181,60,59,7,2
61911026,123,57,37,6,1
61912001,28,38,59,1,21
61912002,44,25,17,1,10
61912003,82,69,49,2,35
61912004,227,69,25,2,32
61912005,55,34,23,1,30
61912006,23,13,55,2,5
61912007,339,125,90,5,150
61912008,21,33,11,0,14
61912009,20,5,29,1,16
61912011,50,14,15,0,5
61912012,208,66,22,4,59
61912013,20,133,22,15,23
61912014,186,83,69,3,37
61912015,234,44,30,2,61
61912016,126,77,18,1,24
61912017,93,77,34,2,34
61912018,51,1,75,3,16
61912019,146,49,11,2,48
61912020,75,23,15,4,26
61912021,129,113,25,6,37
61912022,104,66,26,1,21
61912023,58,35,2,1,22
61912024,192,86,32,2,20
61912025,263,89,35,10,90
61912026,217,74,27,6,60
61912027,99,58,40,5,68
61913001,171,26,11,0,26
61913002,130,57,27,1,77
61913003,84,24,17,0,73
61913004,139,16,23,0,58
61913005,62,28,19,1,45
61913006,91,21,22,0,66
61913007,39,15,3,0,18
61913008,52,42,25,0,43
61913009,177,44,9,0,26
61913010,114,61,46,0,55
61913011,21,16,27,3,61
61913012,64,36,17,0,34
61913013,115,25,12,0,63
61913014,24,7,4,1,38
61913015,225,22,21,6,67
61913016,3,2,3,1,33
61913017,468,164,27,7,116
61913018,91,20,14,0,41
61913019,15,10,15,9,60
61913020,27,4,5,0,24
61913021,16,11,6,0,9
61913022,165,74,27,0,114
61914001,222,19,6,0,9
61914002,208,40,10,0,7
61914003,106,41,16,1,18
61914004,458,22,34,0,146
61914005,102,7,3,2,37
61914006,95,18,3,0,10
61914007,15,0,2,1,1
61914009,31,4,0,0,4
61914010,9,0,0,0,2
61914011,14,0,0,0,3
61914012,87,26,30,0,12
61914013,69,3,0,0,21
61914014,187,4,24,2,35
61914015,53,7,1,3,20
61914016,226,13,0,3,8
61914017,190,6,33,1,105
61914018,96,25,11,5,22
61914019,601,100,28,13,210
61914020,446,87,16,6,51
61914021,171,35,18,2,18
61914022,337,48,50,4,41
61914023,96,50,42,6,157
61914024,73,0,16,2,77
61914025,414,47,111,13,453
61914026,166,34,30,11,227
61914027,273,40,18,0,50
61914028,505,98,40,7,57
61914029,90,14,12,3,27
61914030,133,2,7,1,25
61914031,117,30,17,1,5
61914032,450,74,6,1,21
61914033,610,53,16,4,67
61914034,123,25,2,3,2
61914035,407,73,74,9,289
61914036,151,17,5,0,6
61914037,190,82,15,0,15
61914039,266,36,17,1,13
61914040,201,14,27,1,34
61914041,46,42,11,9,33
61914042,75,2,3,0,117
61914043,287,101,25,7,24
61914044,158,50,16,1,10
61914045,186,63,38,1,9
61914046,177,76,29,1,40
61914047,276,35,17,0,82
61914048,169,20,3,2,28
61914049,282,37,36,5,44
61915001,82,83,31,0,10
61915002,78,28,64,0,16
61915003,138,29,31,0,1
61915004,194,135,132,0,8
61915005,130,130,157,0,8
61915006,252,97,75,1,15
61915007,315,122,127,0,33
61915008,227,53,87,0,13
61915009,285,85,160,0,14
61915010,316,146,40,3,21
61916001,65,48,98,1,1
61916002,103,60,98,1,5
61916003,96,41,97,1,0
61916004,97,50,74,1,5
61916005,62,23,23,0,1
61916006,93,33,104,0,3
61916007,67,25,47,0,9
61916008,101,33,25,3,5
61916009,90,33,81,1,10
61916010,180,70,99,5,11
61916011,75,46,67,2,0
61916012,75,34,102,0,2
61916013,107,33,88,1,1
61916014,129,45,163,1,9
61916015,57,41,83,0,2
61916016,72,32,100,4,4
61916017,112,39,129,0,9
61916018,45,22,102,0,0
61916019,48,9,4,0,6
61916020,84,15,45,0,2
61916021,115,17,20,2,6
61917001,8,45,58,1,1
61917002,2,26,114,0,1
61917003,13,56,112,0,0
61917004,11,41,68,1,3
61917005,0,31,12,0,1
61917006,1,90,52,1,1
61917007,48,53,65,3,10
61917008,29,106,182,0,2
61917009,153,55,8,0,0
61917010,0,0,75,4,0
61917011,2,12,86,2,0
61917012,84,58,75,1,2
61917013,249,129,106,1,10
61917014,99,12,67,1,0
61917015,76,105,72,0,2
61917016,48,14,47,0,3
61917017,0,40,100,0,0
61917018,2,85,58,1,0
61917019,72,36,60,0,0
61917020,57,19,42,4,5
61917021,0,9,89,8,0
61917022,107,76,3,1,0
61917023,72,80,24,0,2
61917024,77,66,50,0,0
61917025,0,0,32,0,0
61917026,58,51,17,0,0
61917027,1,23,30,1,0
61917028,2,54,102,1,0
61917029,118,50,10,0,0
61917030,2,8,75,0,2
61917031,0,30,40,0,0
61917032,90,23,5,2,0
61917033,0,7,34,0,0
61917034,0,24,58,0,0
61917035,20,33,75,0,0
61917036,46,63,58,5,0
61917037,49,6,48,0,0
61917038,46,11,73,0,1
61917039,66,56,62,2,2
61917041,12,27,27,0,1
61917042,141,36,58,2,0
61917043,77,24,82,3,3
61917044,55,8,76,0,0
61917045,41,131,163,3,1
61917046,47,8,23,0,1
61917047,132,55,14,0,0
61917048,34,28,13,0,0
61917049,50,31,118,0,1
61917050,51,47,4,0,0
61917051,0,2,30,0,0
61917052,0,0,146,0,0
61917053,75,99,106,4,1
61917054,2,41,69,0,0
61917055,1,25,70,0,1
61917056,26,51,66,0,6
61917057,1,4,89,0,1
61917058,85,7,24,0,0
61917059,69,105,44,0,1
63001001,62,6,3,3,30
63001002,4,47,8,2,5
63001003,28,73,72,8,11
63001004,169,21,7,7,93
63001005,65,25,38,24,39
63001006,279,20,15,6,146
63001007,41,15,4,4,13
63001008,198,67,54,12,30
63001009,363,88,21,14,331
63001010,152,38,18,4,33
63001011,274,79,62,4,117
63001012,253,22,24,4,196
63001013,107,28,45,21,46
63001014,59,0,0,1,32
63001015,76,35,50,35,33
63001016,61,16,2,8,8
63001017,147,9,9,3,83
63001018,329,44,33,1,158
63001019,61,18,18,3,12
63001020,50,23,9,1,30
63001021,94,31,55,14,43
63001022,339,97,61,7,65
63001023,180,51,23,5,61
63001024,167,25,35,6,34
63001025,68,10,30,67,73
63001026,33,12,18,1,26
63001027,219,49,49,24,35
63001028,61,5,21,17,59
63001029,186,78,57,5,74
63001030,61,12,4,60,28
63001031,90,25,30,3,29
63001032,54,22,48,5,5
63001033,92,65,61,14,42
63001034,31,35,46,10,15
63002001,32,9,17,1,6
63002002,18,8,15,0,4
63002003,43,5,34,0,3
63002004,19,6,23,2,3
63002005,109,37,8,2,8
63002006,21,53,14,0,4
63002007,151,23,4,3,7
63002008,78,13,1,1,1
63002009,78,19,44,0,2
63002010,289,31,3,0,9
63002011,116,55,4,1,4
63002012,68,9,18,9,10
63002014,126,13,15,3,2
63002015,97,26,6,0,5
63002017,64,12,2,4,13
63002018,32,8,2,1,3
63002019,115,32,0,1,8
63002020,86,5,15,1,4
63002021,49,3,7,0,0
63002022,58,7,20,0,5
63002023,54,51,12,0,3
63002024,108,7,12,2,12
63002025,51,18,4,3,10
63002026,48,40,0,1,5
63002027,87,13,8,0,2
63002028,28,41,26,0,0
63002029,29,43,8,0,2
63002030,25,7,0,3,5
63002031,36,37,25,0,1
63002032,37,5,1,8,1
63002033,8,9,1,2,2
63002034,112,18,2,0,2
63002035,14,1,0,1,1
63002036,63,41,1,0,8
63002037,100,53,10,1,18
63002038,17,4,1,1,2
63002039,80,8,8,2,6
63002041,11,2,12,0,1
63002042,83,16,6,1,11
63002043,214,1,22,0,5
63002044,159,12,8,0,2
63002045,175,26,14,0,10
63002046,37,8,5,4,11
63002047,90,19,4,1,5
63002048,26,9,2,10,4
63002049,29,26,11,1,1
63002050,39,3,13,3,11
63002051,24,52,12,0,0
63002052,15,10,3,0,4
63002053,23,40,16,14,8
63002054,683,29,20,3,23
63003001,82,34,7,0,14
63003002,198,64,31,0,54
63003003,103,75,37,1,24
63003004,104,69,21,1,14
63003005,118,94,51,2,37
63003006,131,69,18,0,17
63003007,180,46,17,2,20
63003008,163,48,7,0,26
63003009,20,34,26,0,26
63003010,36,69,30,6,17
63003011,69,75,24,0,12
63003012,119,106,29,1,29
63003013,131,49,12,1,19
63003014,110,24,16,0,25
63003015,234,31,14,0,45
63003016,250,56,36,1,37
63003017,87,54,9,0,4
63003018,152,38,24,2,44
63003019,120,39,16,0,15
63003020,57,32,7,0,11
63003021,76,24,12,0,26
63004001,79,87,28,3,3
63004002,91,8,13,0,3
63004003,104,30,31,4,4
63004004,40,108,65,0,3
63004005,73,36,21,1,0
63004006,37,48,20,0,2
63004007,130,15,7,3,3
63004008,107,74,55,3,5
63004009,80,16,6,2,0
63004010,19,36,13,0,0
63004011,54,33,4,1,1
63004012,24,12,9,2,0
63004013,244,25,17,8,4
63004014,57,6,6,0,2
63004015,139,20,3,2,3
63004016,41,39,28,0,1
63004017,134,20,6,1,0
63004018,51,133,39,3,0
63004019,73,46,25,1,1
63004020,29,18,1,0,1
63004021,34,48,14,1,0
63004022,133,35,17,1,12
63004023,77,14,9,1,2
63004024,83,8,4,4,2
63004025,87,35,11,2,3
63004026,96,13,17,0,11
63004027,64,21,17,0,3
63004028,41,62,15,0,3
63004029,22,4,15,1,0
63004030,77,19,3,0,1
63004031,54,29,19,3,0
63005001,174,20,96,1,17
63005002,55,18,25,5,13
63005003,148,41,51,2,20
63005004,65,15,57,8,8
63005005,73,42,87,6,17
63005006,239,24,73,6,13
63005007,27,6,23,1,6
63005008,92,25,61,2,14
63005009,127,20,29,0,8
63005010,108,50,63,1,17
63005011,82,71,151,4,34
63005012,45,9,29,6,13
63005013,71,32,148,1,18
63005014,121,33,76,2,11
63005015,192,25,38,1,18
63005016,181,22,52,3,28
63005017,100,3,13,0,15
63005018,217,28,52,1,23
63005019,73,20,50,19,16
63005020,67,13,60,15,7
63005021,40,25,68,2,11
63005022,161,37,63,3,22
63005023,94,30,85,6,59
63006003,105,18,49,0,46
63006005,110,78,44,2,35
63006006,110,14,37,0,40
63006007,49,34,58,0,6
63006008,95,7,26,0,9
63006010,324,82,63,1,74
63006012,197,60,114,1,24
63006013,42,37,28,0,10
63006018,75,47,58,0,25
63006020,222,137,99,20,45
63006022,96,39,19,0,49
63006023,79,41,104,2,10
63006024,167,74,82,5,28
63006025,148,13,30,1,35
63006026,231,43,66,23,201
63006027,219,40,44,12,98
63006028,128,5,40,0,30
63006029,47,48,18,0,2
63007001,200,32,41,1,29
63007002,143,23,31,0,19
63007003,113,32,20,0,6
63007004,47,22,64,0,16
63007005,88,17,13,1,14
63007006,192,23,52,0,55
63007007,254,60,74,2,46
63007008,117,12,22,0,17
63007009,182,28,36,2,35
63007010,75,20,29,0,10
63007011,168,24,8,0,23
63007012,102,7,6,0,14
63007013,216,30,83,1,44
63007014,215,10,27,1,51
63007015,115,19,32,4,62
63007016,207,14,37,0,38
63007017,40,6,21,1,14
63007018,244,42,96,1,44
63007019,143,10,63,2,17
63007020,109,17,53,5,19
63007021,239,29,27,2,33
63007022,136,27,52,1,13
63007023,123,36,54,0,21
63007024,133,32,19,2,18
63007025,202,18,16,0,28
63007026,141,9,55,3,37
63007027,115,27,48,1,33
63007028,155,21,55,0,22
63007029,130,17,31,0,17
63008002,38,19,34,0,9
63008004,54,38,30,0,22
63008005,42,1,80,0,7
63008006,96,7,56,0,26
63008007,104,1,168,1,23
63008009,89,21,65,2,19
63008010,127,55,100,3,33
63008011,106,29,125,0,26
63008012,65,45,158,1,26
63008013,134,64,56,1,88
63008014,542,134,76,1,69
63008016,93,29,31,0,8
63008017,69,55,69,1,17
63008019,130,85,104,0,38
63008021,99,18,100,1,37
63008023,75,22,9,0,43
63008024,105,41,14,0,16
63008025,140,16,75,1,47
63008026,282,64,190,1,42
63008027,102,60,36,0,20
63008029,68,30,36,0,56
63008030,191,30,109,5,40
63008031,60,15,75,0,31
63008032,89,26,90,0,18
63008033,31,59,60,0,20
63008034,143,29,177,0,40
63009001,24,35,3,0,16
63009002,163,12,2,1,62
63009003,45,1,0,0,18
63009004,163,15,0,0,30
63009005,301,59,18,5,174
63009006,106,7,2,0,14
63009007,51,10,0,0,14
63009008,116,19,10,1,48
63009009,114,24,2,2,43
63009011,52,43,13,0,28
63009012,77,27,6,0,37
63009013,49,16,2,0,9
63009014,91,26,12,1,40
63009015,41,14,5,0,18
63009016,63,8,2,0,20
63009017,24,23,23,0,3
63009018,50,9,1,0,46
63009019,241,17,30,0,20
63009020,56,20,7,0,13
63009021,25,5,5,0,13
63009022,53,9,7,0,21
63009023,57,20,4,0,26
63009024,93,21,5,1,224
63009025,115,10,1,0,18
63010001,38,2,72,0,0
63010002,105,3,118,2,1
63010003,81,8,59,0,0
63010004,51,4,39,1,1
63010005,38,2,77,2,0
63010006,19,2,72,0,0
63010007,34,2,76,1,0
63010008,71,2,75,2,1
63010009,66,3,31,0,0
63010010,338,3,151,5,4
63010011,59,0,40,3,0
63010012,139,4,91,2,0
63010013,68,2,49,2,1
63010014,33,1,41,0,0
63012001,134,29,105,0,9
63012002,59,5,3,1,9
63012003,49,4,30,2,8
63012004,30,47,3,1,0
63012005,90,0,28,1,19
63012006,21,4,37,0,0
63012007,99,10,7,0,12
63012008,20,1,28,0,5
63012009,73,7,6,0,2
63012010,103,33,1,0,6
63012011,62,2,33,0,10
63012012,20,5,35,0,5
63012013,21,4,19,0,5
63012014,34,0,10,0,5
63012015,59,4,34,8,3
63012016,78,31,0,0,1
63012017,116,38,4,1,10
63012018,84,7,28,0,13
63012019,146,8,29,0,19
63012020,44,10,45,0,5
63012021,71,3,58,0,8
63012022,49,72,0,0,15
63012023,25,15,31,3,8
63012024,20,0,14,0,2
63012025,41,1,43,0,8
63012026,34,41,23,0,11
63012027,22,4,21,0,2
63012028,18,1,21,0,5
63012029,25,1,56,0,3
63012030,31,7,67,0,8
63012031,54,40,9,0,6
63012032,139,4,57,1,33
63012033,36,33,0,0,8
63012034,48,3,29,0,10
63012035,34,0,30,0,2
63012036,194,93,2,3,3
63012037,51,6,19,0,2
63012038,16,2,5,0,1
63012039,11,2,32,0,5
63012040,32,9,16,0,0
63012041,2,12,75,0,5
63012042,41,5,14,0,6
63012043,41,2,2,0,1
63012044,107,2,2,1,16
63012045,48,1,6,0,9
63012046,26,0,3,0,5
63012047,21,1,1,0,0
63012048,32,4,0,0,6
63012049,43,11,5,0,7
63012050,20,2,0,0,1
63012051,25,5,1,0,2
63012052,15,0,1,0,1
63012053,10,1,0,0,1
63012054,9,0,0,0,3
63012055,67,42,5,2,13
63012056,54,9,36,1,6
63012057,127,65,36,4,20
63012059,90,1,11,0,6
63012060,9,72,19,0,19
63012061,86,5,25,1,7
63012062,3,90,32,0,10
63012063,144,13,45,1,22
63012064,54,34,70,0,7
63012065,169,39,6,5,18
63012066,31,12,28,0,1
63012067,25,4,28,0,7
63012068,30,15,16,0,1
63012069,94,4,60,0,6
63013002,43,147,24,0,0
63013003,37,76,6,0,0
63013004,1,10,45,55,4
63013006,229,272,111,0,5
63013007,137,25,31,0,0
63013008,120,15,47,0,1
63013009,110,52,114,12,2
63013011,18,6,81,0,0
63013012,85,33,37,0,1
63013013,110,27,32,0,1
63013015,3,19,157,0,0
63013016,14,41,202,0,1
63013017,46,20,84,0,0
63013019,41,43,48,1,0
63013020,11,93,267,2,2
63013022,76,14,56,0,1
63013023,64,86,27,0,6
63013024,87,109,9,0,2
63013025,4,47,52,11,1
63013026,11,87,61,1,1
63013027,73,69,23,0,0
63013028,53,107,3,0,2
63013030,76,68,31,0,0
63013031,32,11,30,0,0
63013032,2,123,1,0,0
