psgc_brgy,own_use_faucet_community_water_system,shared_faucet_commmunity_water_system,own_use_tubed_or_piped_well,shared_tubed_or_piped_well,dug_well,spring_river_streat_etc,collected_rainfall,peddler
63040002,3,4,4,33,14,19,0,0
63040003,6,58,1,0,0,3,0,0
63040004,3,31,2,0,1,2,0,0
63040005,9,73,3,8,5,2,0,0
63040006,36,152,13,8,5,2,0,0
63040007,4,3,41,92,1,3,0,1
63040008,8,21,38,23,16,3,0,0
63040010,2,21,3,4,3,15,0,0
63040011,4,66,0,0,0,1,0,0
63040012,6,32,1,30,242,0,0,0
63040013,8,18,0,0,1,0,0,0
63040014,5,80,0,0,2,0,0,0
63040015,6,38,1,6,1,13,0,0
63040016,1,46,0,0,4,6,0,0
63040017,78,24,50,67,3,17,0,0
63040018,34,122,21,6,3,0,0,0
63040019,32,17,11,4,3,19,0,0
63040020,8,44,0,0,0,2,0,0
63040021,7,37,0,2,6,36,0,0
63040022,0,0,1,8,1,49,0,0
63040024,0,12,7,19,4,36,0,0
63040025,11,47,3,2,8,40,0,0
63040026,10,18,6,27,48,9,0,3
63040027,7,97,3,1,7,5,0,1
63040029,5,3,6,1,17,8,0,0
63040030,1,9,9,2,3,30,0,0
63040031,0,11,9,2,3,44,0,0
63040032,10,11,0,2,1,15,0,0
63040033,10,35,9,14,8,0,0,0
63040034,9,10,7,9,2,11,0,0
63040035,1,56,6,19,0,7,0,0
63040036,1,29,0,1,0,0,0,0
63040037,10,48,7,9,0,44,0,0
63040038,2,75,0,0,1,0,0,0
63040039,5,12,5,8,3,40,0,0
63040040,0,16,0,0,0,12,0,2
63040041,1,18,5,1,4,6,0,0
63040042,9,23,0,0,0,12,0,0
63040043,2,6,0,0,0,10,0,0
63040044,12,30,1,2,6,23,0,0
63040045,1,19,0,1,1,35,0,0
63040046,1,29,4,1,0,20,0,0
63040047,50,101,79,113,77,43,0,1
63040048,9,43,0,2,5,5,0,0
63040049,21,23,12,11,15,7,0,0
63040050,2,2,9,6,0,28,0,0
63040051,0,9,4,6,0,48,0,0
63040053,3,2,23,21,1,0,0,0
63040054,3,2,0,0,0,31,0,0
63040055,3,43,3,2,54,3,0,0
63040056,5,98,0,1,1,0,0,0
63040057,8,43,0,0,0,7,0,0
63040058,0,4,0,0,71,0,0,0
63040059,0,12,1,1,8,20,0,0
63040060,3,41,3,3,1,3,0,0
63040061,21,10,4,6,6,49,0,0
63040062,0,1,1,13,14,31,0,0
63040063,0,25,0,0,1,1,0,0
63040064,14,66,26,75,10,24,0,0
63040065,43,35,47,34,30,0,0,0
63040066,22,9,62,19,7,0,0,1
63040067,10,2,17,7,4,0,0,0
63040068,31,0,33,46,10,0,0,0
63040069,52,3,34,82,12,0,0,0
63040070,17,37,6,2,1,39,0,0
63040071,2,66,1,1,2,1,0,0
63040072,27,2,1,2,2,90,2,0
63040073,4,25,0,0,2,1,0,0
63040074,1,2,0,3,7,14,0,0
63040075,2,16,1,0,2,21,0,0
63040076,20,60,60,34,151,19,0,0
63040077,22,13,124,134,9,1,0,0
63040078,23,23,3,2,1,11,0,0
63040079,19,179,13,53,1,0,0,0
63040080,5,32,1,7,17,10,0,0
63040081,1,7,31,21,3,1,0,0
63040082,2,83,14,5,16,3,0,0
63040083,39,29,2,6,5,41,0,0
63040084,52,204,3,34,42,3,0,0
63040085,2,22,11,17,10,11,0,4
63040086,0,41,0,0,1,0,0,0
63040087,1,38,0,4,0,22,0,0
63040088,0,1,0,2,43,40,0,0
63040089,0,1,64,61,3,0,0,0
63041001,2,0,10,24,14,0,0,0
63041002,5,0,6,37,19,0,0,0
63041003,5,0,1,9,6,0,0,0
63041004,0,2,3,14,1,0,0,0
63041005,2,2,8,30,19,1,0,0
63041006,2,0,11,38,20,0,0,0
63041007,2,0,25,57,3,0,0,0
63041008,2,2,14,16,16,1,0,0
63041009,3,1,5,33,5,0,0,0
63041010,8,0,14,25,1,0,0,0
63041011,0,0,9,49,13,0,0,0
63041012,2,0,3,66,6,0,0,0
63041013,6,0,9,22,1,0,0,0
63041014,2,0,4,14,2,0,0,0
63041015,1,0,7,41,11,0,0,0
63041016,9,1,8,28,6,0,0,0
63041017,1,4,32,113,44,2,0,0
63041018,5,1,26,82,66,1,0,0
63041019,3,4,25,113,22,3,0,0
63041020,6,1,46,123,35,4,0,0
63041021,5,4,33,90,92,0,1,0
63041022,3,3,44,58,8,0,0,0
63041023,5,1,8,49,47,8,2,0
63041024,4,0,43,162,25,2,0,0
63042001,22,9,4,29,13,70,0,0
63042002,3,26,63,152,17,0,0,0
63042003,13,1,93,174,5,0,0,0
63042004,8,12,91,201,22,26,0,0
63042005,8,65,24,96,20,0,0,0
63042007,3,18,80,250,88,28,1,0
63042008,0,18,64,162,40,4,0,0
63042009,3,11,45,208,27,3,0,0
63042010,14,85,208,415,16,2,0,0
63043001,4,9,12,37,38,0,0,0
63043002,4,1,16,108,27,0,0,0
63043003,0,2,23,74,2,0,0,0
63043004,3,6,29,143,4,0,0,0
63043005,61,9,0,72,14,0,0,0
63043006,4,1,7,99,17,1,0,0
63043007,1,0,13,24,5,0,0,0
63043008,0,5,2,32,18,2,0,0
63043009,3,36,16,25,5,0,0,4
63043010,15,4,18,93,22,0,0,0
63043011,2,1,3,17,3,0,0,0
63043012,6,7,27,89,20,0,0,2
63043013,9,13,16,42,30,1,0,0
63043014,0,0,18,70,4,0,0,0
63043015,0,0,9,20,6,0,0,0
63043016,1,1,14,123,21,0,0,0
63043017,8,8,0,25,6,0,0,0
63043018,7,26,25,163,14,0,0,0
63043019,6,21,12,165,10,0,0,1
63043020,4,11,6,51,36,0,0,0
63043021,0,0,25,93,10,1,0,0
63043022,7,25,59,171,52,1,0,0
63043023,18,28,25,61,14,1,0,1
63043024,12,25,14,72,28,0,0,0
63043025,3,62,15,36,17,0,0,0
63043026,9,0,15,72,55,1,1,2
63043027,1,0,7,30,21,0,0,0
63043028,2,1,1,15,30,0,0,0
63043029,1,2,5,26,47,10,1,1
63043030,0,1,5,20,11,0,0,0
63043032,0,12,2,13,7,3,1,4
63043033,3,7,19,85,12,0,0,0
63043034,0,3,6,28,53,1,0,1
63043035,21,70,8,41,17,0,0,2
63043036,4,7,4,63,14,0,0,0
63043037,4,8,5,72,24,0,0,0
63043038,82,86,60,318,73,4,0,1
63043039,0,0,2,21,4,0,0,0
63043040,0,2,5,20,25,0,0,0
63043041,13,8,71,211,37,0,0,1
63043042,0,1,15,51,41,0,0,0
63043043,0,4,10,55,10,0,0,0
63043044,8,10,4,70,8,0,0,0
63043045,0,1,2,19,11,0,0,2
63043046,2,7,0,6,20,0,0,0
63043047,0,0,4,45,16,1,0,0
63043048,1,6,15,81,27,0,0,0
63043049,0,5,1,19,0,0,0,0
63043050,0,22,16,42,3,0,0,1
63043051,0,0,2,23,44,0,0,0
63043052,13,5,21,118,67,0,0,0
63043053,0,0,13,53,10,0,1,0
63043054,3,2,17,71,8,0,0,0
63043055,21,29,4,41,13,10,0,0
63043056,5,19,17,121,16,0,0,0
63043057,0,0,9,46,21,1,0,0
63043058,2,0,4,93,9,1,0,1
63043059,0,1,10,34,5,0,0,0
63043060,0,8,3,28,18,0,0,0
63043061,64,77,3,46,64,1,0,0
63044001,8,3,22,18,23,4,0,0
63044002,13,24,59,115,2,0,0,0
63044003,30,26,56,87,3,0,0,0
63044004,12,16,109,100,13,3,0,0
63044005,12,15,37,63,8,23,0,0
63044006,13,22,94,205,2,1,0,0
63044007,0,3,14,12,51,27,0,0
63044008,13,16,35,106,7,1,0,0
63044009,17,17,70,102,89,35,0,0
63044010,2,0,82,158,4,0,0,0
63044011,1,31,17,57,4,0,0,0
63044012,13,23,56,115,4,0,0,0
63044013,0,0,36,138,55,0,0,0
63044014,14,3,13,22,0,0,0,0
63044015,18,44,13,47,2,0,0,0
63044016,3,9,28,90,150,27,0,0
63044017,0,0,7,27,7,3,0,0
63044018,2,29,12,72,38,40,0,0
63044020,19,20,79,214,20,0,0,0
63044021,3,16,34,52,42,29,0,0
63044022,14,13,53,60,32,1,0,0
63044023,2,6,13,43,0,0,0,0
63044024,13,3,12,28,32,24,0,0
63044025,6,20,13,39,49,38,0,0
63044026,4,21,45,128,1,0,0,0
63044027,22,13,42,53,20,0,0,0
63044028,0,11,6,15,35,25,0,0
63044029,9,12,32,97,36,8,0,0
63044030,1,11,28,62,40,12,0,0
63044031,18,22,45,115,2,0,0,0
63044032,20,8,60,51,0,1,0,0
63044033,29,28,69,89,6,2,0,0
63044034,24,3,28,96,0,0,0,0
63044035,14,3,202,146,21,1,0,0
63044036,23,31,22,68,9,1,0,0
63044037,3,2,39,63,23,0,0,0
63044038,5,2,34,88,2,0,0,0
63044039,33,31,23,54,7,4,0,0
63044040,3,32,21,97,48,29,0,0
63044041,25,26,53,81,10,0,0,0
63044042,16,19,42,69,2,0,0,0
63044043,5,21,73,187,37,0,0,0
63045001,12,7,1,4,22,3,0,0
63045002,2,59,8,61,209,2,0,0
63045003,0,41,10,44,178,10,0,0
63045004,6,36,34,194,225,3,1,1
63045005,14,42,39,107,35,5,0,2
63045006,0,2,14,61,48,2,0,0
63045007,1,6,2,11,47,1,0,0
63045008,0,5,8,43,35,1,1,4
63045009,1,19,8,38,69,4,0,0
63045010,5,2,16,62,19,2,0,0
63045011,11,3,8,32,17,0,0,0
63045012,0,0,0,3,27,0,0,0
63045013,1,8,13,13,27,1,0,0
63045014,2,2,4,57,28,0,0,9
63045015,19,95,5,35,13,0,0,8
63045016,1,20,7,26,64,1,0,0
63045017,2,4,8,108,23,1,0,0
63045018,0,13,14,73,156,2,0,0
63045019,1,3,27,58,9,1,0,0
63045020,5,46,11,26,73,4,0,0
63045021,6,0,13,43,40,7,0,0
63045022,6,17,33,71,82,7,0,0
63045023,0,16,8,46,22,0,0,1
63045024,0,0,6,27,18,0,0,0
63045025,4,46,32,132,153,1,0,6
63045026,2,10,0,4,78,0,0,0
63045027,0,19,3,17,23,1,0,0
63045028,1,12,13,44,61,3,0,0
63045029,4,3,5,50,89,5,0,1
63045030,0,7,4,30,52,0,0,0
63045031,6,12,11,16,49,1,0,0
63045032,2,21,42,127,192,2,0,0
63045033,0,0,0,16,43,0,0,0
63045034,0,1,14,47,8,2,0,0
63045035,1,12,5,19,14,11,0,0
63045036,1,43,9,33,8,7,1,0
63045037,0,3,8,48,68,0,0,0
63045038,1,0,7,16,50,0,0,0
63045039,4,24,12,13,52,5,0,1
63045040,2,3,15,22,106,4,0,0
63045041,14,86,24,101,104,0,0,1
63045042,4,0,29,180,88,4,0,2
63045043,2,17,14,60,88,1,0,1
63045044,2,0,3,27,8,1,0,0
63045045,11,9,41,103,59,0,0,3
63045046,6,41,33,132,94,2,0,0
63045047,0,2,9,12,47,2,0,0
63045048,1,1,5,42,16,2,0,0
63045049,0,3,10,60,17,0,0,1
63045050,11,5,1,10,20,40,0,0
63045051,19,95,1,36,51,0,0,18
63045052,0,0,0,6,44,6,0,0
63046001,62,25,5,24,22,27,1,0
63046002,16,18,9,2,4,7,0,0
63046003,4,2,5,7,11,13,0,0
63046004,2,6,0,6,32,0,0,0
63046005,10,8,10,13,1,34,0,0
63046006,6,2,0,2,0,17,0,0
63046007,3,24,1,5,4,21,0,0
63046008,4,12,4,24,2,12,0,1
63046009,23,17,2,0,3,6,0,0
63046010,17,13,1,9,2,0,0,0
63046011,37,8,3,5,6,6,0,0
63046012,10,8,1,28,12,3,0,1
63046013,13,25,6,1,6,5,0,0
63046014,7,6,2,6,21,40,0,0
63046015,28,14,2,8,2,2,0,0
63046016,0,8,8,10,15,47,0,0
63046017,10,6,6,10,9,1,0,0
63046018,0,7,7,7,8,8,0,0
63046019,1,11,8,17,29,2,0,0
63046020,61,32,7,31,14,39,0,0
63046021,8,28,1,4,11,3,0,0
63046022,8,4,2,11,4,10,0,0
63046023,15,5,6,2,1,4,0,0
63046024,9,13,4,7,5,23,0,0
63046025,15,33,3,1,20,41,0,0
63046026,30,57,13,30,23,49,0,0
63046027,29,13,25,17,15,25,1,0
63046028,8,1,10,20,4,6,0,1
63046029,59,41,2,27,14,2,0,0
63046030,4,13,0,2,44,52,0,0
63046031,8,5,11,9,1,4,0,0
63046032,11,25,15,21,7,46,0,0
63046033,11,15,11,25,7,24,0,1
63046034,1,15,4,4,5,17,0,0
63046035,24,42,34,26,9,8,0,0
63046036,23,11,0,1,1,3,0,0
63046037,10,39,3,1,5,26,0,0
63046038,26,1,5,2,18,31,0,0
63046039,31,18,1,15,1,31,0,0
63046040,2,20,9,11,10,4,0,0
63046041,2,8,21,14,2,1,0,0
63046042,12,19,7,25,1,19,0,0
63046043,5,36,3,2,19,27,0,0
63046044,2,2,4,14,24,38,1,0
63046045,43,49,10,22,14,2,0,0
63046046,9,4,1,1,18,12,0,0
63046047,35,19,17,29,33,36,0,0
63046048,10,35,1,0,5,6,0,0
63047001,3,9,13,64,12,0,0,0
63047002,24,18,17,36,3,0,0,0
63047003,3,1,21,107,6,0,0,1
63047004,2,1,12,22,0,0,0,1
63047005,0,1,10,24,5,0,0,0
63047006,0,2,7,33,9,0,0,0
63047007,6,1,15,81,11,0,0,0
63047008,3,1,31,55,12,0,0,0
63047009,1,2,3,64,6,0,0,0
63047010,45,14,12,23,7,0,0,3
63047011,9,3,36,137,12,0,0,2
63047012,12,5,19,93,3,0,0,0
63047013,3,2,20,159,15,0,0,26
63047014,17,20,13,115,13,8,0,4
63047015,10,3,23,120,19,0,0,0
63047016,1,7,12,68,6,0,1,4
63047017,21,2,13,66,6,1,1,4
63047018,6,0,16,119,2,0,0,0
63047019,11,14,16,119,1,0,0,0
63047020,5,0,7,100,23,0,0,3
63047021,7,2,52,106,3,0,0,0
63047022,2,1,2,137,3,0,1,1
63047023,3,3,14,57,6,0,0,1
63047024,4,18,10,57,23,0,0,3
64501001,18,124,7,85,22,92,1,2
64501002,4,13,6,154,64,0,0,12
64501003,38,167,31,696,131,0,4,193
64501004,11,51,2,171,18,1,1,24
64501005,23,31,3,135,29,0,0,6
64501007,26,18,5,67,1,0,0,60
64501008,3,0,1,71,2,0,1,17
64501009,9,9,3,163,45,0,0,0
64501011,1,28,11,132,25,0,0,6
64501012,7,11,0,18,5,0,0,13
64501014,5,13,0,5,21,0,0,5
64501015,6,40,2,65,39,0,0,79
64501018,7,26,6,10,0,0,0,36
64501019,5,19,3,18,12,0,0,27
64501022,10,61,7,18,3,0,0,86
64501023,3,11,1,27,26,1,0,19
64501024,6,9,1,29,25,0,0,5
64501025,47,33,4,26,10,0,0,27
64501026,10,30,0,98,3,0,0,61
64501027,25,38,4,2,108,0,0,27
64501032,7,22,7,104,43,0,0,10
64501033,23,16,4,74,4,0,0,17
64501036,29,41,0,78,48,0,0,20
64501037,28,11,4,66,0,0,0,64
64501038,17,19,8,150,35,0,0,4
64501041,0,5,0,81,4,0,0,9
64501042,43,51,13,28,14,0,0,6
64501043,5,0,1,111,3,0,0,2
64501044,32,4,0,36,3,0,0,2
64501045,10,35,5,365,124,0,1,31
64501046,24,33,7,253,110,1,0,8
64501047,9,39,5,79,51,5,0,11
64501048,57,107,17,263,45,0,3,153
64501049,0,9,0,18,31,41,0,3
64501050,8,35,8,251,69,2,0,0
64501051,5,50,7,221,64,4,0,25
64501053,1,65,2,136,44,0,0,2
64501054,3,7,0,67,116,0,0,3
64501055,34,55,16,335,95,0,0,110
64501056,4,59,37,497,126,0,0,63
64501057,21,48,30,506,99,1,1,96
64501058,18,41,22,386,128,1,1,58
64501059,15,48,3,130,74,1,0,35
64501060,11,74,9,398,22,8,0,31
64501061,15,88,5,88,20,0,1,44
64502001,5,105,5,260,155,8,0,78
64502002,22,100,8,252,28,1,0,22
64502003,5,76,11,336,65,1,0,56
64502004,10,149,17,164,170,461,2,2
64502005,10,34,5,99,93,0,0,0
64502006,18,107,13,264,37,0,0,36
64502007,13,76,3,82,203,445,1,7
64502008,8,101,33,608,34,1,0,2
64502009,53,184,43,498,115,0,0,54
64502010,2,105,4,300,77,75,1,105
64502011,13,139,15,523,102,1,0,8
64502012,50,107,0,10,2,229,0,0
64502013,83,166,18,572,60,2,0,8
64502014,120,308,43,507,589,298,3,24
64502015,9,145,22,777,331,33,1,25
64502016,48,153,12,76,49,645,3,2
64502017,27,221,6,472,104,47,0,48
64502018,41,181,48,630,26,11,1,6
64502019,1,41,7,388,14,6,0,1
64502020,362,331,33,442,176,1,0,49
64502021,4,109,14,370,75,1,0,61
64502022,9,96,8,317,58,4,0,1
64502023,47,128,85,634,128,2,0,16
64502024,148,199,27,258,36,1,0,50
64503001,0,0,1,12,14,139,0,0
64503002,3,35,28,267,78,1,0,1
64503003,45,1,2,16,428,175,0,0
64503004,18,26,2,45,449,2,0,1
64503005,141,124,8,63,435,1,0,26
64503006,19,44,6,53,258,0,0,5
64503007,54,61,7,43,116,0,0,2
64503008,16,100,7,411,788,14,0,1
64503009,75,26,7,53,276,1,0,6
64503010,49,31,6,229,145,0,0,2
64503011,17,18,9,33,216,0,0,3
64503012,68,29,4,31,275,0,0,2
64503013,119,23,11,9,46,0,0,4
64503014,139,51,4,39,88,0,0,16
64503015,32,18,7,126,133,0,0,2
64503016,6,43,3,25,362,485,1,0
64504001,61,22,6,107,329,193,1,49
64504002,174,119,49,546,83,0,0,107
64504003,344,158,3,163,38,3,0,147
64504004,370,151,5,135,98,0,0,82
64504005,143,84,4,80,54,0,0,34
64504006,346,200,16,115,95,1,0,284
64504007,63,29,11,33,22,0,0,11
64504008,359,184,25,66,26,2,1,331
64504009,13,71,16,582,200,0,0,4
64504010,24,223,13,422,426,172,0,18
64504011,9,53,27,752,156,13,0,42
64504012,120,192,22,444,456,166,1,101
64504013,3,23,4,61,222,204,1,8
64504014,309,119,30,1115,313,20,0,99
64504015,9,56,4,44,208,83,1,1
64504016,6,21,1,17,425,22,0,5
64504017,37,70,15,1277,296,46,0,97
64504018,37,104,16,198,574,232,0,47
64504019,4,53,1,23,669,56,1,1
64504021,55,65,32,505,92,29,0,74
64504022,112,245,26,349,325,11,0,56
64504023,262,271,13,453,376,76,0,307
64505001,36,86,0,23,38,247,0,0
64505002,2,47,0,33,42,80,2,7
64505003,2,51,0,35,13,76,0,0
64505004,183,119,14,109,64,100,0,38
64505005,22,166,1,21,72,113,0,1
64505006,4,22,0,2,4,157,0,1
64505007,49,73,11,123,40,26,0,32
64505008,3,82,0,24,62,64,0,0
64505009,91,49,1,60,47,61,0,57
64505010,1,1,2,15,81,114,1,8
64505011,3,55,9,31,117,196,0,0
64505012,1,43,0,6,155,154,1,8
64505013,0,17,1,23,51,133,0,1
64505014,6,96,0,40,19,86,1,0
64505015,11,60,1,41,207,328,1,2
64505016,8,63,0,39,59,199,1,3
64505017,19,156,9,62,6,24,0,0
64505018,27,73,10,45,38,45,0,0
64505019,233,72,57,36,18,6,0,8
64505020,11,32,0,55,80,169,0,1
64505021,2,5,0,4,94,203,0,24
64505022,4,21,1,24,76,65,0,0
64505023,6,36,2,0,35,162,0,38
64505024,31,305,9,35,244,279,0,0
64505025,5,21,3,34,103,84,1,7
64505026,0,10,0,24,179,22,0,1
64505027,277,205,23,79,312,260,0,14
64505028,9,37,4,40,9,102,0,0
64505029,3,43,1,36,36,122,1,10
64505030,1,19,0,8,121,22,0,0
64505031,163,109,22,86,11,15,0,31
64505032,42,115,5,30,18,93,0,4
64505034,34,179,10,132,63,3,0,30
64505035,7,66,2,45,11,114,0,0
64505036,80,98,12,285,79,39,2,31
64505037,485,150,33,101,41,40,0,56
64505038,5,45,0,3,38,107,1,10
64505039,27,86,17,75,46,132,0,14
64505040,0,7,0,12,54,196,0,1
64505041,0,17,0,21,34,146,0,0
64506001,5,20,1,20,138,72,1,0
64506002,6,128,22,91,83,33,0,1
64506003,1,81,4,5,59,36,0,0
64506004,19,219,7,29,158,74,0,2
64506005,4,87,2,13,81,134,0,0
64506006,6,148,11,46,156,34,0,2
64506007,3,25,4,79,215,128,1,1
64506008,5,147,17,180,158,80,2,25
64506009,6,72,11,112,201,65,1,31
64507001,0,13,3,6,69,119,0,0
64507002,2,4,0,14,87,66,0,0
64507004,58,203,239,499,441,98,0,7
64507007,4,108,20,141,88,163,0,0
64507008,20,50,47,137,440,92,0,0
64507009,75,163,50,202,147,144,1,1
64507010,7,66,16,49,292,220,1,0
64507012,0,8,6,5,264,107,0,0
64507013,4,10,11,53,135,38,0,0
64507014,49,203,89,193,1027,117,0,1
64507015,104,136,65,298,800,278,0,4
64507016,55,94,195,535,98,43,0,0
64507017,8,15,51,207,201,81,0,0
64507018,1,15,2,14,92,114,1,0
64507020,19,55,33,62,547,62,0,0
64507021,46,59,70,221,72,36,0,0
64507022,29,162,75,142,131,93,1,0
64507023,19,67,8,20,71,60,0,0
64507025,0,0,0,0,12,77,0,0
64507027,12,73,10,19,347,227,2,0
64507028,0,1,0,2,38,152,0,0
64507029,27,130,75,204,239,23,0,0
64507030,0,28,0,0,12,140,1,0
64507031,34,141,205,444,136,99,1,0
64507032,6,66,11,128,85,92,0,0
64508001,5,15,1,206,110,19,0,1
64508002,1,146,4,369,176,0,0,3
64508003,20,35,9,61,18,0,0,0
64508004,23,64,1,42,27,0,0,1
64508005,53,140,12,91,13,0,0,1
64508006,1,2,0,219,35,0,0,0
64508007,4,27,4,433,240,6,0,0
64508008,1,1,0,213,48,0,0,11
64508009,1,17,1,184,24,0,0,0
64508010,0,1,10,125,19,0,0,1
64508011,10,132,0,0,21,38,1,0
64508012,6,11,10,237,23,0,0,0
64508013,1,151,0,109,82,0,0,0
64508014,6,120,4,121,77,0,0,0
64508015,3,121,4,221,80,6,0,0
64508016,0,21,2,134,47,4,0,6
64508017,1,70,0,104,94,5,0,0
64508018,1,86,3,178,32,0,0,0
64508019,2,0,2,274,32,0,0,0
64508020,14,66,1,97,33,0,0,0
64508021,4,92,2,156,165,0,0,0
64508022,2,116,2,77,117,0,0,0
64508023,0,2,21,108,12,0,0,0
64509001,50,125,3,150,421,22,0,56
64509002,172,222,38,137,705,36,2,193
64509003,5,11,1,29,196,32,0,1
64509004,5,29,1,36,245,73,0,2
64509005,17,89,2,96,522,1,0,4
64509006,9,23,2,77,273,61,1,2
64509007,66,25,2,87,474,86,2,1
64509008,19,30,3,32,304,7,0,6
64509009,43,99,29,142,431,185,1,56
64509010,18,60,3,48,372,27,0,0
64509011,6,23,1,54,499,24,0,1
64509012,0,4,0,33,432,53,0,1
64509013,15,340,5,226,721,107,0,6
64509014,28,72,12,34,190,94,0,0
64509015,1,25,0,6,258,1,0,1
64509016,4,12,1,57,358,79,1,1
64509017,86,400,9,142,906,100,2,103
64509018,16,18,0,48,320,29,0,2
64509019,5,50,2,55,277,43,0,1
64509020,5,46,0,63,388,26,0,0
64509021,63,98,2,100,467,47,0,7
64510001,254,205,37,220,948,9,2,163
64510002,7,13,13,146,565,439,4,4
64510003,12,17,31,107,660,6,0,3
64510004,35,58,19,90,195,1,0,4
64510005,102,111,12,27,537,439,1,1
64510006,210,276,11,77,638,156,3,54
64510007,97,48,12,179,426,7,0,6
64510008,92,96,13,204,259,43,0,4
64510009,68,107,20,109,125,1,0,11
64510010,3,18,7,39,362,242,0,2
64510011,14,75,6,38,353,106,0,0
64510012,66,110,12,40,247,1,0,92
64510013,185,123,18,141,301,26,1,100
64510014,257,125,23,199,569,3,0,84
64510015,19,89,9,70,305,16,0,58
64510016,124,21,26,7,103,1,0,1
64510017,144,38,26,40,159,9,0,4
64510018,88,109,6,73,236,27,3,40
64510019,295,106,10,55,388,0,0,31
64511001,25,4,4,64,317,1,0,13
64511002,2,2,13,70,263,2,0,0
64511003,81,67,1,22,153,1,0,47
64511004,45,14,2,20,271,1,1,68
64511005,48,8,6,15,114,0,0,43
64511006,25,12,5,28,71,0,0,25
64511007,6,19,13,99,309,1,0,0
64511009,1,0,2,30,268,5,0,0
64511010,5,7,9,18,352,28,0,0
64511011,19,10,9,111,222,1,0,5
64511012,0,1,8,36,143,0,0,0
64511013,3,2,8,38,218,11,0,0
64511014,59,77,12,140,592,0,1,141
64511015,3,2,7,87,414,2,0,2
64511016,116,68,4,142,315,0,0,43
64511017,27,7,3,35,656,1,0,12
64511018,7,7,2,88,227,2,0,0
64511019,1,5,3,41,114,0,0,0
64511020,26,26,9,25,257,6,0,1
64511021,11,25,28,127,249,0,0,37
64511022,1,0,14,83,124,1,0,0
64511023,12,5,3,78,767,1,0,31
64511024,1,7,2,32,384,5,0,0
64511025,1,1,0,18,310,0,0,0
64512001,44,284,13,263,121,26,0,1
64512002,36,311,18,498,168,141,0,0
64512003,28,276,23,358,210,83,0,0
64512004,20,125,11,92,4,0,0,0
64512005,45,156,34,147,60,4,0,1
64512006,16,159,11,198,79,105,0,0
64512007,19,348,27,578,114,111,0,0
64512008,4,8,4,25,26,160,0,0
64512009,8,104,7,88,21,15,0,0
64512010,10,41,15,228,217,5,0,0
64512011,9,205,21,144,63,47,0,1
64512012,7,140,18,145,79,89,0,0
64512013,19,70,19,418,225,37,0,0
64513001,5,48,2,101,368,3,1,46
64513002,6,50,10,87,253,22,0,2
64513004,22,64,5,117,428,1,1,88
64513006,19,65,6,48,200,0,0,56
64513007,0,5,4,30,319,119,0,8
64513008,5,62,10,55,100,0,0,7
64513009,63,199,23,200,617,38,1,25
64513010,16,11,3,36,279,1,0,5
64513011,8,45,6,154,343,19,0,4
64513012,11,49,12,157,152,0,0,6
64513013,2,29,1,10,282,136,0,1
64513014,29,128,21,210,295,0,6,63
64513015,13,60,31,145,311,0,0,16
64513016,6,76,4,84,785,53,2,11
64513018,12,43,9,88,242,1,3,126
64514001,3,35,3,45,40,53,0,0
64514002,5,2,0,7,21,100,0,0
64514003,7,97,24,203,69,0,0,0
64514004,0,69,13,169,15,10,0,1
64514005,9,37,4,63,37,155,0,0
64514006,1,28,15,192,450,46,1,0
64514007,0,39,7,62,38,27,0,2
64514008,2,23,2,55,180,107,0,0
64514009,6,79,20,265,11,11,0,0
64514010,0,27,5,76,35,61,0,0
64514011,0,14,3,12,7,176,0,0
64514012,0,0,1,19,41,92,0,0
64514013,3,37,16,158,49,203,0,0
64514014,2,45,12,154,56,67,0,1
64514015,0,15,4,130,40,1,0,1
64514016,3,77,11,124,2,0,0,2
64514017,3,17,6,82,4,7,2,0
64514018,3,34,7,65,2,0,1,1
64514019,1,18,8,67,7,0,0,0
64514020,0,110,12,157,11,1,1,0
64514021,1,10,6,82,0,0,0,0
64514022,3,3,14,31,0,0,0,0
64514023,7,70,22,75,4,1,0,0
64514024,1,63,13,190,64,17,0,0
64514025,19,37,1,32,15,192,0,0
64514026,1,53,15,186,27,0,0,0
64514027,5,9,1,101,59,334,0,0
64514028,0,19,1,18,13,189,2,0
64514029,2,15,1,13,113,207,2,1
64514030,2,99,52,498,96,178,0,0
64515001,55,219,38,287,901,322,0,7
64515002,110,92,17,325,672,120,1,3
64515003,25,108,54,345,481,382,0,0
64515004,71,395,13,200,216,231,1,2
64515005,44,91,53,207,167,5,0,4
64515006,59,383,8,75,322,338,5,2
64515007,147,53,5,234,317,10,0,3
64515008,368,118,23,457,640,137,1,2
64515009,6,95,16,181,319,37,0,1
64515010,7,27,37,175,295,8,0,0
64515011,74,224,5,86,386,210,2,8
64515012,25,158,16,163,342,235,0,0
64515013,63,502,13,202,350,369,1,0
64515014,50,367,5,135,267,186,1,0
64515015,21,31,28,238,386,55,0,1
64515016,41,20,15,66,8,1,0,3
64515017,35,10,4,523,8,2,0,3
64515018,126,5,0,53,15,0,0,0
64515019,85,6,17,44,20,2,0,2
64515020,89,26,25,256,95,0,0,1
64515021,209,37,10,179,170,5,1,7
64515023,57,7,13,106,21,0,0,0
64515024,63,10,4,33,10,0,0,0
64515025,101,28,15,127,46,1,0,8
64515026,10,183,46,305,768,413,2,3
64515027,17,82,52,343,1079,133,2,25
